PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
01-01301,18,2,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,30,0
01-01301,48,2,4,0,1,N,N,3,0,2731.2,9170,15,7,4200.0,2,32,N,2,2,2,2,22,0
01-01301,18,2,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,31,0
01-01301,59,1,6,0,1,N,N,3,0,2731.2,N,N,5,12000.0,3,92,N,1,2,2,2,76,0
01-01301,56,2,3,0,1,N,N,3,0,2731.2,4971,6,5,20400.0,5,158,N,1,2,2,2,40,0
01-01301,61,1,6,0,2,N,N,3,0,2731.2,N,N,5,9300.0,2,71,N,1,2,2,2,10,0
01-01301,55,1,4,0,2,N,N,2,0,2731.2,N,N,7,57500.0,8,N,5,1,2,1,1,36,0
01-01301,19,1,6,0,2,N,N,3,0,2731.2,8680,14,5,2000.0,1,N,N,2,2,2,2,46,0
01-01301,18,2,6,0,1,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,17,0
01-01301,19,2,6,0,1,N,N,3,0,2731.2,7870,11,7,140.0,1,N,N,2,2,2,2,64,0
01-01301,22,1,6,0,1,N,N,3,0,2731.2,8570,14,7,2100.0,1,N,N,2,2,2,2,85,0
01-01301,39,1,6,0,1,N,N,3,0,2731.2,N,N,5,11200.0,3,86,N,1,2,2,2,6,0
01-01301,60,1,6,0,2,N,N,3,0,2731.2,N,N,5,12900.0,3,99,N,1,1,2,2,40,0
01-01301,58,1,6,0,1,N,N,2,0,2731.2,N,N,4,16000.0,4,N,N,1,1,2,2,10,0
01-01301,18,2,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,25,0
01-01301,20,2,6,0,2,N,N,3,0,2731.2,9160,15,7,4000.0,2,N,N,2,2,2,2,52,0
01-01301,18,2,6,0,1,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,16,0
01-01301,29,2,5,0,1,N,N,3,0,2731.2,5080,6,6,0.0,0,0,N,2,2,2,2,13,0
01-01301,18,2,6,0,2,N,N,3,0,2731.2,8680,14,7,150.0,1,N,N,2,2,2,2,30,0
01-01301,20,1,6,0,1,N,N,3,0,2731.2,8680,14,7,17000.0,4,N,N,2,2,2,2,79,0
01-01301,18,2,6,4,1,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,21,0
01-01301,45,1,6,0,2,N,N,3,0,2731.2,N,N,5,10100.0,3,77,N,1,2,2,2,28,0
01-01301,18,2,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,73,0
01-01301,78,2,3,0,2,N,N,2,0,2731.2,N,N,5,12000.0,3,N,N,2,2,2,2,110,0
01-01301,20,1,6,0,2,N,N,3,0,2731.2,5170,6,7,17100.0,4,N,N,2,2,2,2,45,0
01-01301,21,1,6,0,1,N,N,3,0,2731.2,6280,7,7,7000.0,2,N,N,2,2,2,2,68,0
01-01301,18,2,6,0,1,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,16,0
01-01301,45,1,6,0,2,N,N,3,0,2731.2,N,N,5,10100.0,3,77,N,1,2,2,2,4,0
01-01301,33,1,6,0,1,N,N,3,0,2731.2,5490,6,6,9000.0,2,70,N,2,2,2,2,18,0
01-01301,20,1,6,0,9,N,N,3,0,2731.2,8680,14,7,400.0,1,N,N,2,2,2,2,92,0
01-01301,61,1,6,0,2,N,N,3,0,2731.2,N,N,5,9300.0,2,71,N,1,2,2,2,2,0
01-01301,23,1,6,0,2,N,N,2,0,2731.2,770,3,6,2100.0,1,N,N,2,2,2,2,31,0
01-01301,38,1,5,0,1,N,N,3,0,2731.2,N,N,5,12400.0,3,95,N,1,2,2,2,3,0
01-01301,19,2,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,18,0
01-01301,19,2,6,4,1,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,64,0
01-01301,20,2,6,0,2,N,N,3,0,2731.2,7870,11,7,5000.0,2,N,N,2,2,2,2,37,0
01-01301,18,2,6,0,2,N,N,3,0,2731.2,8680,14,7,150.0,1,N,N,2,2,2,2,45,0
01-01301,18,2,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,18,0
01-01301,39,1,6,0,1,N,N,3,0,2731.2,N,N,5,11200.0,3,86,N,1,2,2,2,22,0
01-01301,19,1,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,46,0
01-01301,22,1,6,0,1,N,N,3,0,2731.2,8570,14,7,2100.0,1,N,N,2,2,2,2,58,0
01-01301,21,2,6,0,1,N,N,3,0,2731.2,5570,6,7,2500.0,1,N,N,2,2,2,2,66,0
01-01301,81,1,4,0,1,N,N,2,0,2731.2,N,N,5,13860.0,3,N,N,1,1,2,2,94,0
01-01301,20,2,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,31,0
01-01301,22,1,6,0,2,N,N,3,0,2731.2,8680,14,7,17000.0,4,N,N,2,2,2,2,39,0
01-01301,37,1,6,0,2,N,N,2,0,2731.2,770,3,6,0.0,0,N,N,2,1,2,2,33,0
01-01301,20,1,6,0,2,N,N,3,0,2731.2,5170,6,7,17100.0,4,N,N,2,2,2,2,77,0
01-01301,25,1,6,0,2,N,N,2,0,2731.2,7580,10,7,3000.0,1,N,N,2,2,2,2,37,0
01-01301,23,1,6,0,2,N,N,2,0,2731.2,7580,10,7,24000.0,5,N,N,2,2,2,2,29,0
01-01301,19,1,6,0,1,N,N,3,0,2731.2,1280,4,7,3000.0,1,N,N,2,2,2,2,98,0
01-01301,19,1,6,0,2,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,28,0
01-01301,65,2,3,0,2,0,2,1,2,2731.2,N,N,5,13000.0,3,308,N,2,1,2,2,163,163
01-01301,50,1,6,0,2,0,2,1,2,2731.2,770,3,5,33400.0,6,308,N,2,2,2,2,136,163
01-01301,53,2,6,0,2,0,2,1,2,2731.2,N,N,5,9000.0,2,104,N,2,1,2,2,191,191
01-01301,24,1,6,0,2,0,2,1,2,2731.2,N,N,5,8200.0,2,104,N,1,1,2,2,216,191
01-01301,53,1,6,0,2,0,2,1,2,2731.2,N,N,5,0.0,0,0,N,2,2,2,2,98,191
01-01301,89,2,3,0,2,0,N,1,1,2731.2,N,N,10,40200.0,7,340,N,2,2,2,2,52,52
01-01301,58,2,5,0,2,0,3,1,2,2731.2,8680,14,5,25000.0,5,222,N,2,2,2,2,205,205
01-01301,37,1,6,0,2,0,3,1,2,2731.2,8680,14,4,12600.0,3,222,N,2,2,2,2,421,205
01-01301,64,2,6,0,2,0,3,1,2,2731.2,N,N,5,6100.0,2,222,N,2,2,2,2,272,205
01-01301,66,2,4,0,2,0,N,1,2,2731.2,8590,14,8,46200.0,7,385,N,2,2,2,2,66,66
01-01301,43,2,5,0,2,0,4,1,2,2731.2,9920,18,6,0.0,0,151,N,2,1,2,2,106,107
01-01301,26,2,6,0,2,0,4,1,2,2731.2,N,N,4,0.0,0,151,N,2,2,2,2,128,107
01-01301,21,2,6,0,2,0,4,1,2,2731.2,3990,4,7,24000.0,5,151,N,2,2,2,2,160,107
01-01301,15,1,6,0,2,0,4,1,2,2731.2,N,N,4,15000.0,4,151,N,2,2,2,2,102,107
01-01301,59,1,1,0,2,0,2,1,1,2731.2,N,N,4,17500.0,4,104,N,2,1,2,2,88,88
01-01301,31,2,1,0,2,0,2,1,1,2731.2,8680,14,4,0.0,0,104,N,2,2,2,1,90,88
01-01301,41,1,6,0,2,0,N,1,1,2731.2,770,3,5,34500.0,6,265,N,2,2,2,2,153,153
01-01301,61,1,5,0,2,0,N,1,1,2731.2,N,N,5,12800.0,3,98,N,2,1,2,2,115,116
01-01301,61,2,6,0,2,0,N,1,2,2731.2,6180,7,7,21000.0,5,161,N,2,1,2,2,109,109
01-01301,27,2,6,0,2,2,3,1,2,2731.2,5391,6,7,1800.0,1,9,N,2,2,2,2,42,42
01-01301,75,2,3,0,2,0,2,1,1,2731.2,N,N,7,12800.0,3,86,N,2,1,1,1,89,89
01-01301,55,1,6,0,2,0,2,1,1,2731.2,7770,10,5,130.0,1,86,N,2,2,2,2,140,89
01-01301,63,1,6,0,2,0,N,1,1,2731.2,9080,15,9,68000.0,8,501,N,2,2,2,2,77,77
01-01301,64,1,1,0,2,0,2,1,1,2731.2,8191,12,8,23000.0,5,137,N,2,2,2,2,76,76
01-01301,60,2,1,0,2,0,2,1,1,2731.2,5391,6,8,0.0,0,137,N,2,2,2,2,64,76
01-01301,60,1,1,0,2,0,2,1,1,2731.2,2670,4,7,101200.0,9,501,3,1,1,2,2,210,209
01-01301,58,2,1,0,2,0,2,1,1,2731.2,7860,11,9,26400.0,5,501,N,2,2,2,2,176,209
01-01301,67,2,3,0,2,0,2,1,1,2731.2,8590,14,8,38300.0,7,257,N,2,2,2,2,92,91
01-01301,42,1,4,0,2,0,2,1,1,2731.2,4690,6,4,0.0,0,257,N,2,1,2,2,185,91
01-01301,59,2,3,0,2,0,5,1,1,2731.2,6390,7,7,1400.0,1,140,N,2,2,2,2,141,140
01-01301,33,2,6,0,2,0,5,1,1,2731.2,8470,13,5,40500.0,7,140,N,2,2,2,2,225,140
01-01301,87,2,4,0,2,0,N,1,2,2731.2,N,N,4,9400.0,2,79,N,2,2,2,2,62,62
01-01301,83,2,1,0,2,0,2,1,1,2731.2,N,N,11,64800.0,8,501,N,2,2,2,2,59,60
01-01301,85,1,1,0,2,0,2,1,1,2731.2,N,N,7,82400.0,9,501,N,2,2,2,1,58,60
01-01301,88,2,4,0,2,0,N,1,1,2731.2,N,N,9,32600.0,6,275,N,2,2,2,2,38,37
01-01301,51,1,5,0,2,0,N,1,2,2731.2,N,N,4,11100.0,3,86,N,2,1,2,2,109,108
01-01301,55,2,3,0,2,0,3,1,1,2731.2,9480,16,7,61000.0,8,360,N,2,2,2,2,96,97
01-01301,32,1,6,0,2,0,3,1,1,2731.2,7780,10,7,0.0,0,360,N,2,2,2,2,172,97
01-01301,71,2,3,0,2,0,3,1,1,2731.2,N,N,7,9600.0,3,360,N,2,2,2,2,130,97
01-01301,58,2,4,0,2,0,N,1,1,2731.2,7860,11,5,0.0,0,0,N,1,1,2,2,237,237
01-01301,52,2,1,0,2,0,2,1,1,2731.2,9470,16,7,55000.0,8,501,N,2,2,2,2,92,92
01-01301,52,1,1,0,2,0,2,1,1,2731.2,9470,16,7,48000.0,7,501,N,2,1,2,2,48,92
01-01301,65,1,1,0,2,0,2,1,1,2731.2,2670,4,7,54100.0,8,361,N,2,2,2,2,52,52
01-01301,59,2,1,0,2,0,2,1,1,2731.2,N,N,5,0.0,0,361,N,2,2,2,2,53,52
01-01301,79,2,3,0,2,0,2,1,1,2731.2,N,N,5,10600.0,3,71,N,2,2,1,1,81,81
01-01301,61,2,4,0,2,0,2,1,1,2731.2,N,N,6,0.0,0,71,N,2,1,1,2,110,81
01-01301,68,1,1,0,2,0,2,1,1,2731.2,7870,11,10,48050.0,7,501,3,2,2,2,2,32,32
01-01301,63,2,1,0,2,0,2,1,1,2731.2,6370,7,5,60000.0,8,501,N,2,2,2,2,33,32
01-01301,44,2,3,0,2,0,N,1,1,2731.2,6380,7,8,0.0,0,0,N,2,2,2,2,55,55
01-01301,44,1,6,0,2,0,N,1,1,2731.2,2670,4,5,40000.0,7,309,N,2,2,2,2,74,55
01-01301,27,2,6,0,2,2,3,1,1,2731.2,8290,12,7,21400.0,5,107,N,2,2,2,2,176,177
01-01301,54,2,4,0,2,0,2,1,1,2731.2,8470,13,7,30000.0,6,345,N,2,2,2,2,97,97
01-01301,25,2,6,0,2,0,2,1,1,2731.2,8470,13,5,27000.0,5,345,N,2,2,2,2,106,97
01-01301,73,2,4,0,2,0,N,1,1,2731.2,N,N,7,29200.0,6,247,N,2,2,2,2,157,156
01-01301,62,2,1,0,9,0,2,1,1,2731.2,8191,12,7,27000.0,5,301,N,2,2,2,2,134,134
01-01301,66,1,1,0,9,0,2,1,1,2731.2,770,3,5,22900.0,5,301,N,2,2,2,2,123,134
01-01301,71,2,3,0,2,0,3,1,1,2731.2,8690,14,7,24800.0,5,501,N,2,2,2,2,109,109
01-01301,56,1,4,0,2,0,3,1,1,2731.2,8191,12,5,30000.0,6,501,N,2,2,2,2,163,109
01-01301,54,1,4,0,2,0,3,1,1,2731.2,7580,10,5,45500.0,7,501,N,2,2,2,2,92,109
01-01301,76,2,3,0,2,0,5,1,1,2731.2,N,N,7,8400.0,2,28,N,2,1,2,2,60,61
01-01301,58,2,3,0,2,0,5,1,1,2731.2,N,N,9,0.0,0,28,N,2,2,2,2,81,61
01-01301,39,2,1,0,2,2,4,1,2,2731.2,8270,12,5,40000.0,7,316,N,2,2,2,2,93,93
01-01301,37,1,1,0,2,2,4,1,2,2731.2,2370,4,8,40000.0,7,316,N,2,2,2,2,125,93
01-01301,55,2,6,0,2,0,N,1,2,2731.2,N,N,4,8800.0,2,69,N,1,1,1,2,50,50
01-01301,69,1,6,0,2,0,N,1,2,2731.2,N,N,4,2300.0,1,19,N,1,2,2,2,144,144
01-01301,71,2,1,0,2,0,3,1,1,2731.2,N,N,7,12200.0,3,215,N,2,2,2,2,56,56
01-01301,75,1,1,0,2,0,3,1,1,2731.2,1270,4,5,28800.0,6,215,N,2,1,2,2,52,56
01-01301,49,1,4,0,2,0,3,1,1,2731.2,8380,13,6,900.0,1,215,N,2,2,1,1,80,56
01-01301,69,1,1,0,2,1,5,1,1,2731.2,4670,6,9,76100.0,9,286,N,2,2,2,2,371,371
01-01301,40,2,1,0,2,1,5,1,1,2731.2,6991,9,7,7100.0,2,286,N,2,2,2,2,439,371
01-01301,43,1,5,0,2,1,5,1,1,2731.2,N,N,5,0.0,0,286,N,2,2,2,2,908,371
01-01301,18,1,6,0,2,1,5,1,1,2731.2,N,N,4,7100.0,2,286,N,2,2,2,2,374,371
01-01301,37,2,6,0,2,4,5,1,2,2731.2,N,N,5,9200.0,2,31,N,1,2,2,2,213,214
01-01301,50,1,6,0,2,0,N,1,1,2731.2,4380,5,5,40000.0,7,312,N,2,2,2,2,127,128
01-01301,83,1,3,0,2,0,N,1,2,2731.2,N,N,4,14700.0,4,124,N,2,2,1,2,75,75
01-01301,67,1,5,0,2,0,3,1,1,2731.2,4270,5,6,9600.0,3,378,N,2,2,2,2,107,108
01-01301,48,1,6,0,2,0,3,1,1,2731.2,3490,4,4,64000.0,8,378,N,2,2,2,2,152,108
01-01301,36,2,5,1,1,0,3,1,1,2731.2,1180,4,7,0.0,0,378,N,2,2,2,2,129,108
01-01301,67,2,4,0,2,0,3,1,1,2731.2,N,N,1,9610.0,3,80,N,2,2,2,2,154,108
01-01301,55,2,6,0,2,0,N,1,2,2731.2,8660,14,4,0.0,0,0,N,2,2,2,2,242,242
01-01301,20,2,6,0,2,0,2,1,1,2731.2,8660,14,5,26000.0,5,184,N,2,2,2,2,64,64
01-01301,47,2,3,0,2,0,2,1,1,2731.2,7780,10,5,4400.0,2,184,N,2,2,2,2,54,64
01-01301,64,2,6,0,2,0,2,1,2,2731.2,4971,6,4,22400.0,5,130,N,2,2,2,2,69,69
01-01301,54,2,1,0,1,0,2,1,1,2731.2,6880,9,8,64000.0,8,455,N,2,2,2,2,76,76
01-01301,64,1,1,0,1,0,2,1,1,2731.2,N,N,3,11000.0,3,455,N,2,1,2,2,74,76
01-01301,61,1,6,0,2,0,N,1,1,2731.2,N,N,7,12000.0,3,93,N,2,2,2,2,460,459
01-01301,83,2,4,0,1,0,N,1,1,2731.2,N,N,6,14000.0,3,118,N,1,2,2,1,35,35
01-01301,49,2,3,0,2,0,2,1,2,2731.2,9070,15,5,22000.0,5,315,N,2,2,2,2,60,61
01-01301,27,1,6,0,2,0,2,1,2,2731.2,8090,12,7,30000.0,6,315,N,2,2,2,2,99,61
01-01301,50,2,1,0,2,0,3,1,2,2731.2,N,N,3,5300.0,2,317,N,2,2,2,2,282,281
01-01301,75,1,1,0,2,0,3,1,2,2731.2,N,N,3,11500.0,3,317,N,2,2,2,2,221,281
01-01301,26,1,6,0,2,0,3,1,2,2731.2,7680,10,5,45000.0,7,317,N,2,2,2,2,351,281
01-01301,69,1,3,0,2,0,N,1,2,2731.2,N,N,7,20700.0,5,175,6,2,1,2,2,224,225
01-01301,24,2,6,0,2,1,2,1,2,2731.2,7590,10,8,12000.0,3,69,N,2,2,2,2,260,260
01-01301,40,1,1,0,2,0,2,1,1,2731.2,6170,7,5,4000.0,2,63,N,2,2,2,2,105,105
01-01301,48,2,1,0,2,0,2,1,1,2731.2,5070,6,7,6500.0,2,63,N,2,2,2,2,55,105
01-01301,53,2,1,0,2,1,4,1,1,2731.2,8470,13,7,33100.0,6,345,N,2,2,2,2,92,92
01-01301,55,1,1,0,2,1,4,1,1,2731.2,4590,5,7,40000.0,7,345,N,2,2,2,2,83,92
01-01301,17,1,6,0,2,1,4,1,1,2731.2,N,N,4,0.0,0,345,N,2,2,2,2,91,92
01-01301,67,1,6,0,2,1,4,1,1,2731.2,N,N,5,16700.0,4,345,N,2,1,2,2,103,92
01-01301,58,2,4,0,2,0,N,1,2,2731.2,4972,6,5,5300.0,2,41,N,2,1,2,2,47,48
01-01301,51,2,5,0,2,0,2,1,2,2731.2,8470,13,7,12800.0,3,77,N,2,2,2,2,219,219
01-01301,28,2,6,0,2,0,2,1,2,2731.2,5391,6,6,0.0,0,77,N,2,2,2,2,273,219
01-01301,54,1,5,0,2,0,2,1,2,2731.2,8191,12,4,0.0,0,0,N,1,2,2,2,114,219
01-01301,48,2,5,0,2,0,N,1,2,2731.2,8380,13,7,13000.0,3,101,N,1,1,1,2,188,188
01-01301,54,1,2,0,2,0,N,1,1,2731.2,N,N,9,13100.0,3,102,N,2,1,2,2,63,63
01-01301,67,1,1,0,2,0,2,1,1,2731.2,6390,7,5,207100.0,9,501,2,2,2,2,2,71,70
01-01301,70,2,1,0,2,0,2,1,1,2731.2,8191,12,5,16100.0,4,501,N,2,2,2,2,73,70
01-01301,27,2,6,0,2,1,2,1,2,2731.2,7590,10,7,22800.0,5,133,N,2,2,2,2,157,157
01-01301,60,2,1,0,2,0,2,1,2,2731.2,8191,12,8,27500.0,5,255,N,2,2,2,2,131,130
01-01301,61,1,1,0,2,0,2,1,2,2731.2,N,N,7,15300.0,4,255,N,2,1,1,2,148,130
01-01301,47,1,1,0,2,1,3,1,1,2731.2,6170,7,9,46000.0,7,442,N,2,2,2,2,161,161
01-01301,45,2,1,0,2,1,3,1,1,2731.2,7071,9,10,43000.0,7,442,N,2,2,2,2,129,161
01-01301,16,2,6,0,2,1,3,1,1,2731.2,8470,13,4,0.0,0,442,N,2,2,2,2,142,161
01-01301,52,2,3,0,2,0,2,1,2,2731.2,N,N,4,9630.0,3,55,N,2,2,2,2,50,50
01-01301,68,1,4,0,2,0,N,1,2,2731.2,N,N,5,13100.0,3,110,3,2,2,2,2,191,191
01-01301,58,1,4,0,2,0,N,1,2,2731.2,N,N,5,12000.0,3,93,N,2,1,2,1,230,191
01-01301,70,2,3,0,2,0,N,1,2,2731.2,N,N,7,0.0,0,0,N,2,1,2,2,85,85
01-01301,71,2,4,0,2,0,N,1,1,2731.2,7860,11,11,6000.0,2,50,N,2,2,2,2,83,83
01-01301,72,2,6,0,2,0,N,1,1,2731.2,N,N,7,19400.0,4,162,N,2,2,2,2,187,187
01-01301,31,2,5,0,2,3,4,1,2,2731.2,8191,12,9,42400.0,7,168,N,2,2,2,2,92,93
01-01301,48,2,1,0,2,2,4,1,1,2731.2,1190,4,5,12000.0,3,142,N,2,2,2,2,149,149
01-01301,49,1,1,0,2,2,4,1,1,2731.2,N,N,8,14900.0,4,142,N,2,1,2,2,179,149
01-01301,17,1,6,0,2,2,4,1,1,2731.2,N,N,4,4600.0,2,142,N,2,2,2,2,219,149
01-01301,15,1,6,0,2,2,4,1,1,2731.2,N,N,4,4600.0,2,142,N,2,2,2,2,219,149
01-01301,35,2,1,0,2,2,4,1,1,2731.2,4870,6,7,16200.0,4,419,N,2,2,2,2,41,41
01-01301,39,1,1,0,1,2,4,1,1,2731.2,7770,10,8,90000.0,9,419,N,2,2,2,2,40,41
01-01301,45,2,6,0,2,0,7,1,1,2731.2,7390,10,8,120000.0,9,501,N,2,2,1,2,74,74
01-01301,42,1,2,0,2,0,7,1,1,2731.2,7280,10,7,30000.0,6,501,N,2,2,2,2,180,74
01-01301,44,2,2,0,2,0,7,1,1,2731.2,7860,11,9,46000.0,7,501,N,2,2,1,2,133,74
01-01301,26,1,6,0,2,0,7,1,1,2731.2,7970,12,9,40000.0,7,501,N,1,2,2,2,122,74
01-01301,66,1,4,0,1,0,N,1,1,2731.2,N,N,5,80600.0,9,501,N,1,2,1,1,56,57
01-01301,74,2,3,0,2,0,5,1,1,2731.2,N,N,4,13200.0,3,70,N,2,2,2,2,55,54
01-01301,48,2,6,0,2,0,5,1,1,2731.2,8470,13,8,1300.0,1,70,N,2,2,2,2,60,54
01-01301,45,2,6,0,2,0,5,1,1,2731.2,N,N,7,0.0,0,70,N,1,2,2,2,59,54
01-01301,26,2,6,0,2,0,5,1,1,2731.2,7860,11,7,4500.0,2,70,N,2,2,2,2,75,54
01-01301,20,1,6,0,2,0,5,1,1,2731.2,8680,14,7,2400.0,1,70,N,2,2,2,2,68,54
01-01301,29,2,6,0,2,2,3,1,2,2731.2,5381,6,7,20000.0,4,101,N,2,2,2,2,100,100
01-01301,30,1,6,0,2,2,3,1,2,2731.2,8680,14,5,0.0,0,0,N,2,2,2,2,128,100
01-01301,27,2,1,0,1,0,2,1,2,2731.2,9160,15,10,19000.0,4,274,N,2,2,2,2,70,70
01-01301,30,1,1,0,6,0,2,1,2,2731.2,7870,11,10,27000.0,5,274,N,2,2,2,2,72,70
01-01301,50,1,6,0,2,0,N,1,1,2731.2,N,N,4,0.0,0,0,N,2,2,2,2,32,33
01-01301,73,2,3,0,2,0,2,1,1,2731.2,7870,11,7,1400.0,1,9,N,1,1,2,2,94,93
01-01301,45,2,3,0,2,0,2,1,1,2731.2,N,N,5,0.0,0,9,N,1,1,2,2,101,93
01-01301,69,2,6,0,2,0,N,1,1,2731.2,570,2,7,55300.0,8,470,N,2,2,2,2,58,57
01-01301,72,1,1,0,2,0,2,1,1,2731.2,N,N,7,12000.0,3,349,N,2,2,2,2,31,31
01-01301,74,2,1,0,2,0,2,1,1,2731.2,N,N,9,40500.0,7,349,N,2,2,2,2,32,31
01-01301,38,1,6,3,8,1,2,1,1,2731.2,7690,10,7,23000.0,5,135,N,2,2,2,2,200,200
01-01301,32,2,6,4,8,1,2,1,1,2731.2,770,3,3,16000.0,4,125,N,2,2,2,2,99,200
01-01301,24,2,6,4,8,1,2,1,1,2731.2,770,3,7,19200.0,4,150,N,2,2,2,2,169,200
01-01301,39,1,6,0,2,0,N,1,1,2731.2,6390,7,5,12000.0,3,93,N,2,2,2,2,59,60
01-01301,71,2,1,0,2,0,2,1,1,2731.2,7670,10,9,20900.0,5,343,N,2,2,2,2,85,85
01-01301,60,1,1,0,2,0,2,1,1,2731.2,9160,15,10,30000.0,6,343,N,2,2,2,2,93,85
01-01301,66,2,1,0,2,0,2,1,1,2731.2,7860,11,7,32000.0,6,366,N,2,2,2,2,47,47
01-01301,67,1,1,0,2,0,2,1,1,2731.2,770,3,5,22900.0,5,366,N,1,2,2,2,41,47
01-01301,75,2,3,0,2,0,N,1,1,2731.2,N,N,7,12000.0,3,100,N,2,2,2,2,218,218
01-01301,87,2,1,0,2,0,2,1,1,2731.2,8570,14,1,16500.0,4,211,N,2,2,2,2,57,57
01-01301,80,1,1,0,2,0,2,1,1,2731.2,N,N,4,15000.0,4,211,N,2,1,2,2,60,57
01-01301,84,2,6,0,2,0,N,1,1,2731.2,N,N,5,14400.0,3,121,N,2,2,2,2,84,84
01-01301,93,2,3,0,2,0,2,1,1,2731.2,N,N,4,17500.0,4,117,N,1,2,2,1,49,49
01-01301,66,2,4,0,2,0,2,1,1,2731.2,6290,7,7,0.0,0,117,N,2,2,2,2,66,49
