PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
48-02102,80,2,2,0,1,N,N,2,0,450.9,N,N,5,13000.0,3,N,N,1,2,2,2,11,0
48-02102,39,1,2,1,1,N,N,2,0,450.9,N,N,7,0.0,0,N,N,2,2,2,2,64,0
48-02507,86,1,3,0,2,N,N,2,0,3731.1,N,N,5,8600.0,2,N,N,1,1,2,2,68,0
48-02101,20,1,6,0,2,N,N,3,0,357.4,8680,14,7,11000.0,3,N,N,2,2,2,2,74,0
48-02102,31,1,6,0,1,N,N,2,0,450.9,N,N,5,0.0,0,N,N,2,2,2,2,59,0
48-02101,46,2,6,0,1,N,N,3,0,357.4,N,N,6,11000.0,3,84,N,1,2,2,2,30,0
48-02102,45,1,4,0,1,N,N,2,0,450.9,N,N,6,0.0,0,N,N,2,2,2,2,58,0
48-02102,46,1,4,0,1,N,N,2,0,450.9,N,N,5,-2100.0,0,N,N,2,2,2,2,57,0
48-02515,79,2,3,0,1,N,N,2,0,2134.8,4870,6,4,7600.0,2,N,N,1,1,2,1,79,0
48-02515,62,1,6,1,9,N,N,2,0,2134.8,N,N,5,12100.0,3,N,N,2,1,2,2,35,0
48-02516,40,1,4,0,2,N,N,3,0,1338.4,8660,14,9,20000.0,4,150,N,2,2,2,2,23,0
48-02102,39,2,4,0,1,N,N,2,0,450.9,N,N,9,1200.0,1,N,N,2,1,1,2,14,0
48-02507,77,2,3,0,1,N,N,3,0,3731.1,N,N,7,23000.0,4,190,N,2,1,1,1,15,0
48-02515,40,1,5,0,1,N,N,3,0,2134.8,8680,14,7,0.0,0,0,N,2,2,2,2,12,0
48-02102,21,1,6,1,1,N,N,2,0,450.9,4690,6,6,15000.0,3,N,N,2,2,2,2,60,0
48-02102,58,2,3,0,1,N,N,3,0,450.9,N,N,4,9100.0,2,69,N,2,1,2,1,6,0
48-02101,92,1,3,0,1,N,N,2,0,357.4,N,N,9,9600.0,2,N,N,1,1,2,1,13,0
48-02510,92,2,3,0,1,N,N,2,0,3092.4,N,N,4,2400.0,1,N,N,1,1,2,2,24,0
48-02515,22,1,6,0,1,N,N,2,0,2134.8,8770,15,4,19200.0,4,N,N,2,2,2,2,91,0
48-02101,33,1,6,0,1,N,N,2,0,357.4,770,3,5,40000.0,6,N,N,2,2,2,2,77,0
48-02515,68,1,2,0,1,N,N,2,0,2134.8,N,N,3,8604.0,2,N,N,1,1,2,2,16,0
48-02515,40,1,5,0,1,N,N,3,0,2134.8,8680,14,7,0.0,0,0,N,2,2,2,2,53,0
48-02507,92,2,3,0,1,N,N,3,0,3731.1,N,N,7,23000.0,4,190,N,1,1,2,2,14,0
48-02101,28,1,6,0,2,N,N,3,0,357.4,N,N,5,9200.0,2,69,N,1,2,2,2,20,0
48-02510,75,1,4,0,1,N,N,2,0,3092.4,N,N,11,8600.0,2,N,N,1,1,2,2,23,0
48-02102,33,1,6,0,1,N,N,2,0,450.9,9090,15,6,13000.0,3,N,N,2,2,2,1,51,0
48-02515,78,2,2,0,1,N,N,2,0,2134.8,9470,16,11,0.0,0,N,N,2,1,2,2,95,0
48-02102,17,1,6,0,1,N,N,3,0,450.9,N,N,5,0.0,0,0,N,2,2,2,2,39,0
48-02515,51,2,2,4,8,N,N,2,0,2134.8,7690,10,5,20.0,1,N,N,2,2,2,2,49,0
48-02516,56,2,5,0,2,N,N,3,0,1338.4,N,N,6,9300.0,2,70,N,1,1,2,2,3,0
48-02515,29,2,5,0,9,N,N,2,0,2134.8,8680,14,3,0.0,0,N,N,1,2,2,2,81,0
48-02507,59,1,4,0,1,N,N,3,0,3731.1,4070,5,7,11200.0,3,85,N,1,2,1,1,12,0
48-02102,20,2,6,0,9,N,N,3,0,450.9,7870,11,7,4500.0,2,N,N,2,2,2,2,8,0
48-02101,86,2,2,0,1,N,N,2,0,357.4,N,N,5,7500.0,2,N,N,2,1,2,1,16,0
48-02515,69,2,3,0,1,N,N,2,0,2134.8,N,N,4,32900.0,5,N,N,2,1,2,1,125,0
48-02515,44,2,4,1,1,N,N,2,0,2134.8,8170,12,4,41000.0,6,N,N,1,2,2,2,77,0
48-02507,92,2,3,0,1,N,N,2,0,3731.1,N,N,7,16800.0,3,N,N,1,1,2,2,106,0
48-02102,82,1,2,0,1,N,N,2,0,450.9,N,N,5,15000.0,3,N,N,1,1,2,2,81,0
48-02102,27,1,2,0,2,N,N,2,0,450.9,N,N,5,0.0,0,N,N,2,2,2,2,50,0
48-02515,72,1,3,0,2,N,N,2,0,2134.8,N,N,7,13000.0,3,N,N,2,1,2,2,33,0
48-02101,40,2,5,0,1,N,N,2,0,357.4,5490,6,7,45000.0,6,N,N,1,2,2,2,64,0
48-02515,30,1,6,0,1,N,N,2,0,2134.8,770,3,4,0.0,0,N,N,2,2,2,2,80,0
48-02101,18,2,6,0,1,N,N,3,0,357.4,5170,6,5,15700.0,3,N,N,2,2,2,2,24,0
48-02515,23,1,6,0,2,N,N,2,0,2134.8,N,N,4,0.0,0,N,N,2,2,2,2,92,0
48-02510,92,2,3,0,1,N,N,2,0,3092.4,N,N,7,16800.0,3,N,N,1,1,2,2,67,0
48-02515,29,2,6,0,1,N,N,2,0,2134.8,8680,14,6,5000.0,2,N,N,2,2,2,2,91,0
48-02101,25,2,6,1,8,N,N,3,0,357.4,8680,14,7,0.0,0,N,N,2,2,1,2,24,0
48-02102,50,1,4,0,1,N,N,2,0,450.9,N,N,5,0.0,0,N,N,2,2,2,2,48,0
48-02515,21,1,6,0,1,N,N,3,0,2134.8,7580,10,6,3500.0,2,26,N,2,2,2,2,44,0
48-02510,79,2,3,0,1,N,N,2,0,3092.4,4870,6,4,7600.0,2,N,N,1,1,2,1,85,0
48-02510,92,2,3,0,1,N,N,2,0,3092.4,N,N,5,18100.0,4,N,N,1,1,1,1,21,0
48-02102,79,1,3,0,1,N,N,2,0,450.9,N,N,7,9600.0,2,N,N,2,2,2,2,66,0
48-02101,46,2,6,0,1,N,N,3,0,357.4,N,N,6,11000.0,3,84,N,1,2,2,2,16,0
48-02515,28,1,6,1,8,N,N,2,0,2134.8,770,3,6,6100.0,2,N,N,2,2,2,2,80,0
48-02102,54,2,6,0,1,N,N,3,0,450.9,N,N,6,520.0,1,3,N,1,2,2,1,19,0
48-02102,30,1,6,0,2,N,N,2,0,450.9,N,N,6,0.0,0,N,N,2,2,2,2,50,0
48-02515,21,1,2,0,1,N,N,3,0,2134.8,8770,15,5,1600.0,1,N,N,2,2,2,2,146,0
48-02102,23,2,6,3,2,N,N,3,0,450.9,4470,5,7,4500.0,2,N,N,2,2,2,2,7,0
48-02102,71,1,2,0,1,N,N,2,0,450.9,N,N,5,18000.0,4,N,N,1,2,2,2,11,0
48-02515,45,1,6,0,1,N,N,2,0,2134.8,6390,7,3,12000.0,3,N,N,1,2,2,2,74,0
48-02101,48,1,2,1,1,N,N,2,0,357.4,6170,7,3,12300.0,3,N,N,2,2,2,2,71,0
48-02515,69,2,3,0,1,N,N,2,0,2134.8,N,N,4,8600.0,2,N,N,2,1,2,1,21,0
48-02102,33,1,6,0,2,N,N,2,0,450.9,N,N,6,0.0,0,N,N,2,2,2,2,59,0
48-02102,60,1,4,0,1,N,N,2,0,450.9,N,N,4,1300.0,1,N,N,2,1,2,2,11,0
48-02101,92,2,3,0,1,N,N,2,0,357.4,N,N,5,18100.0,4,N,N,1,1,2,2,16,0
48-02102,28,1,5,1,1,N,N,2,0,450.9,4870,6,7,24000.0,4,N,N,2,2,2,2,60,0
48-02515,52,2,6,0,1,N,N,2,0,2134.8,9480,16,8,13900.0,3,N,N,2,1,2,2,31,0
48-02102,33,1,4,4,5,N,N,2,0,450.9,770,3,6,0.0,0,N,N,2,2,2,2,50,0
48-02510,92,2,3,0,1,N,N,2,0,3092.4,N,N,4,18000.0,4,N,N,2,1,2,2,21,0
48-02510,60,2,6,0,9,N,N,2,0,3092.4,N,N,7,720.0,1,N,N,1,1,2,1,22,0
48-02102,43,1,2,0,2,N,N,2,0,450.9,6170,7,4,0.0,0,N,N,2,1,2,2,60,0
48-02510,79,1,2,0,1,N,N,2,0,3092.4,N,N,5,15220.0,3,N,N,1,2,2,2,20,0
48-02510,84,2,4,1,1,N,N,2,0,3092.4,N,N,3,8600.0,2,N,N,1,1,2,1,74,0
48-02102,19,1,6,0,1,N,N,3,0,450.9,N,N,7,0.0,0,N,N,2,2,2,2,59,0
48-02515,24,2,6,0,1,N,N,2,0,2134.8,8680,14,7,20000.0,4,N,N,2,2,2,2,91,0
48-02510,60,2,6,0,2,N,N,2,0,3092.4,N,N,5,0.0,0,N,N,1,1,2,2,72,0
48-02101,18,2,6,1,1,N,N,3,0,357.4,8680,14,5,13300.0,3,N,N,2,2,2,2,52,0
48-02515,41,1,6,0,2,N,N,3,0,2134.8,6290,7,6,9300.0,2,70,N,1,2,2,2,11,0
48-02102,21,1,6,0,2,N,N,2,0,450.9,N,N,6,0.0,0,N,N,1,2,2,2,52,0
48-02515,24,2,6,0,2,N,N,2,0,2134.8,N,N,7,10200.0,3,N,N,1,2,2,2,77,0
48-02515,23,2,6,1,1,N,N,2,0,2134.8,8470,13,4,5000.0,2,N,N,1,2,2,1,93,0
48-02507,88,1,3,0,1,N,N,2,0,3731.1,N,N,5,10100.0,3,N,N,1,1,2,2,75,0
48-02515,37,1,6,1,1,N,N,2,0,2134.8,490,1,7,21600.0,4,N,N,2,2,2,2,93,0
48-02101,46,2,6,0,1,N,N,3,0,357.4,N,N,6,11000.0,3,84,N,1,2,2,2,19,0
48-02101,18,2,6,0,1,N,N,3,0,357.4,5170,6,5,15700.0,3,N,N,2,2,2,2,65,0
48-02516,81,1,3,0,1,N,N,2,0,1338.4,N,N,8,0.0,0,N,N,1,1,2,2,62,0
48-02515,92,2,3,0,1,N,N,3,0,2134.8,N,N,7,11000.0,3,91,N,1,1,2,2,35,0
48-02101,46,2,6,0,1,N,N,3,0,357.4,N,N,6,11000.0,3,84,N,1,2,2,2,10,0
48-02515,62,1,6,1,9,N,N,2,0,2134.8,N,N,5,12100.0,3,N,N,2,1,2,2,89,0
48-02101,58,1,6,0,2,N,N,2,0,357.4,N,N,3,9000.0,2,N,N,1,1,2,2,67,0
48-02507,42,1,4,0,2,N,N,3,0,3731.1,7790,10,8,81000.0,8,501,N,2,2,2,2,20,0
48-02515,67,1,2,1,8,N,N,2,0,2134.8,N,N,7,8400.0,2,N,N,2,1,1,2,104,0
48-02101,86,2,2,0,1,N,N,2,0,357.4,N,N,5,7500.0,2,N,N,2,1,2,1,57,0
48-02102,21,2,6,0,2,N,N,3,0,450.9,7870,11,7,18330.0,4,N,N,2,2,2,2,8,0
48-02102,61,2,4,0,1,N,N,2,0,450.9,N,N,4,9600.0,2,N,N,1,2,2,2,15,0
48-02102,19,2,6,1,8,N,N,3,0,450.9,N,N,5,0.0,0,N,N,2,2,2,2,7,0
48-02102,77,2,3,0,1,N,N,2,0,450.9,N,N,5,12000.0,3,N,N,1,1,2,2,17,0
48-02102,39,1,2,0,1,N,N,2,0,450.9,3790,4,5,31000.0,5,N,N,2,2,2,2,50,0
48-02515,57,1,4,1,1,N,N,2,0,2134.8,N,N,5,9200.0,2,N,N,2,1,2,2,88,0
48-02510,87,2,6,1,1,N,N,2,0,3092.4,N,N,4,8600.0,2,N,N,2,2,2,2,26,0
48-02507,21,1,6,0,1,N,N,3,0,3731.1,7580,10,6,3500.0,2,26,N,2,2,2,2,17,0
48-02102,29,1,6,1,1,N,N,2,0,450.9,N,N,6,0.0,0,N,N,2,2,2,2,60,0
48-02515,51,2,6,0,9,N,N,2,0,2134.8,1180,4,6,0.0,0,N,N,1,1,2,2,92,0
48-02515,30,2,2,0,2,N,N,2,0,2134.8,5490,6,6,17600.0,4,N,N,1,2,2,2,55,0
48-02101,18,2,6,1,1,N,N,3,0,357.4,8680,14,5,13300.0,3,N,N,2,2,2,2,22,0
48-02516,78,2,3,0,2,N,N,2,0,1338.4,N,N,5,8600.0,2,N,N,1,1,1,1,78,0
48-02102,37,1,6,1,1,N,N,2,0,450.9,770,3,5,0.0,0,N,N,2,2,2,2,60,0
48-02507,92,2,3,0,1,N,N,3,0,3731.1,N,N,7,23000.0,4,190,N,2,1,1,2,35,0
48-02101,88,1,3,0,1,N,N,2,0,357.4,N,N,9,9600.0,2,N,N,1,1,2,1,14,0
48-02515,30,1,2,0,1,N,N,3,0,2134.8,2390,4,6,20800.0,4,158,N,2,2,2,2,22,0
48-02102,35,1,6,1,1,N,N,2,0,450.9,N,N,3,0.0,0,N,N,2,2,2,2,50,0
48-02515,92,2,2,1,1,N,N,2,0,2134.8,N,N,3,8600.0,2,N,N,1,1,2,2,19,0
48-02515,47,2,5,0,1,N,N,2,0,2134.8,8980,15,7,0.0,0,N,N,2,2,2,2,82,0
48-02101,23,1,6,0,2,N,N,2,0,357.4,8680,14,8,5200.0,2,N,N,2,2,2,2,77,0
48-02515,50,2,6,1,1,N,N,2,0,2134.8,9290,15,5,1300.0,1,N,N,1,1,1,2,79,0
48-02515,84,2,4,1,1,N,N,2,0,2134.8,N,N,3,8600.0,2,N,N,1,1,2,1,17,0
48-02102,39,1,2,1,1,N,N,2,0,450.9,N,N,7,0.0,0,N,N,2,2,2,2,44,0
48-02101,29,1,6,0,2,N,N,2,0,357.4,3895,4,5,2000.0,1,N,N,2,2,2,2,65,0
48-02516,92,2,3,0,1,N,N,3,0,1338.4,N,N,7,23000.0,4,190,N,1,1,2,2,22,0
48-02101,60,2,6,0,2,N,N,3,0,357.4,N,N,6,13900.0,3,106,N,1,2,2,2,9,0
48-02510,77,2,3,0,1,N,N,3,0,3092.4,N,N,7,23000.0,4,190,N,2,1,1,1,4,0
48-02101,92,2,3,0,1,N,N,2,0,357.4,N,N,5,18100.0,4,N,N,1,1,2,2,75,0
48-02515,48,2,6,4,8,N,N,2,0,2134.8,N,N,6,0.0,0,N,N,2,2,2,2,81,0
48-02510,81,2,3,0,2,N,N,2,0,3092.4,N,N,5,8600.0,2,N,N,1,1,2,2,27,0
48-02515,48,2,4,0,1,N,N,2,0,2134.8,9470,16,6,60000.0,7,N,N,2,2,1,2,57,0
48-02102,82,1,2,0,1,N,N,2,0,450.9,N,N,5,15000.0,3,N,N,1,1,2,2,19,0
48-02515,84,2,4,1,1,N,N,2,0,2134.8,N,N,3,8600.0,2,N,N,1,1,2,1,78,0
48-02515,27,2,6,0,1,N,N,2,0,2134.8,N,N,5,0.0,0,N,N,2,2,2,2,79,0
48-02507,39,2,6,0,1,N,N,3,0,3731.1,4971,6,5,0.0,0,0,N,2,2,2,2,4,0
48-02515,27,1,6,0,1,N,N,2,0,2134.8,8680,14,5,700.0,1,N,N,1,2,2,2,76,0
48-02102,48,1,4,0,1,N,N,2,0,450.9,N,N,7,0.0,0,N,N,2,2,2,2,48,0
48-02102,77,2,3,0,1,N,N,2,0,450.9,N,N,5,12000.0,3,N,N,1,1,2,2,106,0
48-02102,69,1,6,0,2,N,N,2,0,450.9,N,N,6,8000.0,2,N,N,1,1,2,2,96,0
48-02102,79,1,3,0,1,N,N,2,0,450.9,N,N,7,9600.0,2,N,N,2,2,2,2,18,0
48-02102,69,1,6,0,2,N,N,2,0,450.9,N,N,6,8000.0,2,N,N,1,1,2,2,88,0
48-02515,60,2,6,0,1,N,N,2,0,2134.8,N,N,9,11400.0,3,N,N,1,1,2,2,38,0
48-02515,28,1,6,1,1,N,N,2,0,2134.8,6390,7,6,4500.0,2,N,N,2,2,2,2,78,0
48-02102,60,1,4,0,1,N,N,2,0,450.9,N,N,4,1300.0,1,N,N,2,1,2,2,77,0
48-02515,29,1,6,0,1,N,N,3,0,2134.8,770,3,7,800.0,1,6,N,2,2,2,2,44,0
48-02515,26,1,6,1,1,N,N,2,0,2134.8,770,3,6,15700.0,3,N,N,2,2,2,2,79,0
48-02102,24,1,6,1,1,N,N,2,0,450.9,N,N,5,0.0,0,N,N,2,2,2,2,50,0
48-02515,81,1,2,0,1,N,N,2,0,2134.8,N,N,8,2500.0,1,N,N,1,1,2,2,78,0
48-02515,44,1,5,0,9,N,N,2,0,2134.8,770,3,7,22000.0,4,N,N,2,2,2,2,93,0
48-02510,79,2,3,0,1,N,N,2,0,3092.4,4870,6,4,7600.0,2,N,N,1,1,2,1,23,0
48-02102,21,2,6,0,2,N,N,3,0,450.9,8680,14,7,17000.0,3,N,N,2,2,2,2,9,0
48-02101,58,1,6,0,2,N,N,2,0,357.4,N,N,3,9000.0,2,N,N,1,1,2,2,12,0
48-02101,20,1,6,0,2,N,N,3,0,357.4,8680,14,7,11000.0,3,N,N,2,2,2,2,20,0
48-02515,62,1,4,0,2,N,N,3,0,2134.8,7580,10,9,6100.0,2,46,N,1,1,2,2,46,0
48-02102,63,2,4,0,1,N,N,3,0,450.9,N,N,4,520.0,1,3,N,1,1,1,1,30,0
48-02102,20,1,6,0,2,N,N,3,0,450.9,7080,9,7,2300.0,1,N,N,2,2,2,2,71,0
48-02515,29,2,6,1,1,N,N,2,0,2134.8,7770,10,6,20000.0,4,N,N,1,2,2,2,45,0
48-02515,40,1,4,0,1,N,N,3,0,2134.8,7770,10,7,2000.0,1,15,N,2,2,2,2,53,0
48-02101,41,2,6,0,1,N,N,3,0,357.4,N,N,1,8400.0,2,64,N,1,2,1,1,8,0
48-02515,18,1,6,0,2,N,N,3,0,2134.8,9670,17,5,16000.0,3,N,N,2,2,2,2,159,0
48-02515,59,1,2,0,1,N,N,2,0,2134.8,8770,15,6,4800.0,2,N,N,1,1,2,1,91,0
48-02515,40,1,5,0,1,N,N,3,0,2134.8,8680,14,7,0.0,0,0,N,2,2,2,2,12,0
48-02101,20,2,6,1,3,N,N,3,0,357.4,5580,6,5,10000.0,2,N,N,1,2,2,2,21,0
48-02515,46,1,4,0,1,N,N,2,0,2134.8,N,N,7,7200.0,2,N,N,1,2,2,2,91,0
48-02515,92,2,3,0,1,N,N,2,0,2134.8,N,N,5,18100.0,4,N,N,1,1,1,1,73,0
48-02102,39,1,2,0,1,N,N,2,0,450.9,3790,4,5,31000.0,5,N,N,2,2,2,2,82,0
48-02515,60,2,4,0,1,N,N,2,0,2134.8,N,N,6,720.0,1,N,N,2,2,2,2,21,0
48-02515,27,2,4,0,1,N,N,2,0,2134.8,3980,4,6,0.0,0,N,N,2,2,2,2,79,0
48-02101,40,1,2,3,1,N,N,3,0,357.4,N,N,8,0.0,0,0,N,1,2,2,2,5,0
48-02515,27,2,2,4,1,N,N,2,0,2134.8,N,N,3,0.0,0,N,N,2,2,2,2,90,0
48-02507,92,2,3,0,1,N,N,3,0,3731.1,N,N,7,23000.0,4,190,N,2,1,1,2,13,0
48-02510,62,2,4,0,1,N,N,2,0,3092.4,8680,14,5,720.0,1,N,N,1,1,2,2,22,0
48-02510,60,2,4,0,1,N,N,2,0,3092.4,N,N,6,720.0,1,N,N,2,2,2,2,86,0
48-02515,39,2,4,0,9,N,N,2,0,2134.8,N,N,7,0.0,0,N,N,2,2,2,2,94,0
48-02515,66,1,4,1,1,N,N,2,0,2134.8,N,N,4,8600.0,2,N,N,1,1,2,2,57,0
48-02102,28,1,6,1,8,N,N,2,0,450.9,770,3,5,0.0,0,N,N,2,2,2,2,52,0
48-02515,80,1,4,0,1,N,N,2,0,2134.8,N,N,11,38400.0,6,N,N,1,2,2,2,28,0
48-02515,48,2,5,4,1,N,N,2,0,2134.8,7580,10,6,15000.0,3,N,N,2,1,2,2,80,0
48-02101,74,1,2,0,1,N,N,2,0,357.4,N,N,7,26400.0,5,N,N,1,1,2,2,80,0
48-02507,85,2,2,0,1,N,N,3,0,3731.1,6870,9,6,18000.0,4,148,N,1,1,2,1,15,0
48-02102,35,1,6,1,1,N,N,2,0,450.9,770,3,5,24000.0,4,N,N,2,2,2,2,43,0
48-02102,65,2,4,0,1,N,N,3,0,450.9,N,N,6,520.0,1,4,N,1,2,2,1,5,0
48-02515,35,2,2,0,1,N,N,2,0,2134.8,9470,16,6,360.0,1,N,N,2,2,2,2,48,0
48-02102,80,2,3,0,1,N,N,2,0,450.9,N,N,4,5000.0,2,N,N,1,1,2,1,14,0
48-02507,77,2,3,0,1,N,N,3,0,3731.1,N,N,7,23000.0,4,190,N,2,1,1,1,12,0
48-02515,30,1,6,0,2,N,N,2,0,2134.8,N,N,4,0.0,0,N,N,2,2,2,2,76,0
48-02102,54,2,6,0,1,N,N,3,0,450.9,N,N,6,520.0,1,3,N,1,2,2,1,5,0
48-02102,52,1,4,1,1,N,N,2,0,450.9,N,N,5,0.0,0,N,N,2,2,2,2,57,0
48-02507,92,1,3,0,1,N,N,2,0,3731.1,N,N,5,10100.0,3,N,N,1,1,2,2,78,0
48-02515,47,2,2,0,1,N,N,2,0,2134.8,N,N,6,0.0,0,N,N,1,2,2,1,97,0
48-02515,38,2,4,1,1,N,N,2,0,2134.8,9390,16,6,3100.0,1,N,N,1,1,2,2,55,0
48-02507,92,2,3,0,1,N,N,3,0,3731.1,N,N,7,11000.0,3,91,N,1,1,2,2,12,0
48-02102,92,2,4,0,1,N,N,2,0,450.9,N,N,3,14100.0,3,N,N,2,2,2,2,13,0
48-02102,39,2,6,0,2,0,N,1,1,450.9,7870,11,9,45000.0,6,341,N,2,2,2,2,103,103
48-02515,75,2,4,0,2,0,2,1,2,2134.8,N,N,7,12200.0,3,242,N,2,1,2,2,148,149
48-02515,48,2,6,0,2,0,2,1,2,2134.8,7580,10,5,25000.0,4,242,N,2,2,2,2,284,149
48-02516,31,2,1,0,1,3,5,1,1,1338.4,8191,12,10,50100.0,7,409,N,2,2,2,2,82,82
48-02516,32,1,1,0,1,3,5,1,1,1338.4,7290,10,9,73000.0,8,409,N,2,2,2,2,76,82
48-02102,48,1,1,1,1,0,3,1,2,450.9,8990,15,5,48000.0,6,501,N,1,2,1,2,428,427
48-02102,46,2,1,1,1,0,3,1,2,450.9,8090,12,5,48000.0,6,501,N,2,2,2,2,341,427
48-02102,84,2,3,1,1,0,3,1,2,450.9,N,N,3,9600.0,2,501,N,2,1,2,1,547,427
48-02510,33,1,6,0,1,0,N,1,2,3092.4,6970,9,10,40000.0,6,305,N,2,2,2,2,60,60
48-02507,70,2,1,0,1,0,2,1,1,3731.1,N,N,7,29000.0,5,501,N,2,2,2,2,52,52
48-02507,69,1,1,0,1,0,2,1,1,3731.1,4890,6,4,70000.0,8,501,N,2,2,2,2,48,52
48-02510,79,1,1,0,1,0,2,1,1,3092.4,N,N,7,33900.0,5,269,N,2,2,2,2,37,37
48-02510,77,2,1,0,1,0,2,1,1,3092.4,N,N,5,7100.0,2,269,N,2,2,2,2,38,37
48-02102,57,1,4,0,1,0,N,1,1,450.9,9470,16,5,30000.0,5,228,N,2,2,2,2,97,97
48-02102,83,1,3,0,1,0,N,1,2,450.9,N,N,4,22000.0,4,180,N,2,2,2,2,49,49
48-02102,81,2,3,0,1,0,N,1,2,450.9,4490,5,5,38000.0,6,312,N,2,2,2,2,56,49
48-02515,42,1,1,0,1,3,5,1,1,2134.8,7890,11,9,150000.0,9,501,N,2,2,2,2,83,82
