PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-00703,21,2,6,0,1,N,N,3,0,2195.3,7370,10,7,5400.0,1,N,N,2,2,2,2,6,0
25-01300,71,1,4,0,1,N,N,2,0,1457.2,N,N,8,12600.0,2,N,N,1,1,2,1,58,0
25-02800,94,2,3,0,1,N,N,2,0,3683.9,N,N,9,0.0,0,N,N,2,1,2,1,20,0
25-00703,94,1,3,0,1,N,N,2,0,2195.3,N,N,7,21300.0,3,N,2,2,1,1,1,20,0
25-00703,70,2,6,0,1,N,N,3,0,2195.3,N,N,4,11000.0,2,89,N,1,1,2,2,10,0
25-02800,51,2,4,0,2,N,N,2,0,3683.9,N,N,5,6200.0,1,N,N,1,2,2,2,51,0
25-00503,25,1,6,0,1,N,N,3,0,2872.7,7870,11,9,82000.0,7,N,N,2,2,2,2,72,0
25-00503,19,1,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,20,0
25-00503,19,1,6,0,6,N,N,3,0,2872.7,7770,10,5,0.0,0,N,N,2,2,2,2,80,0
25-01000,78,2,3,0,1,N,N,2,0,2447.1,N,N,10,4700.0,1,N,N,2,1,2,2,68,0
25-01000,72,1,4,0,1,N,N,2,0,2447.1,6180,7,8,16200.0,3,N,N,2,1,2,2,21,0
25-01300,30,1,6,4,8,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,2,2,2,2,74,0
25-00503,20,1,6,0,1,N,N,3,0,2872.7,1880,4,7,6400.0,1,N,N,2,2,2,2,59,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,N,N,5,0.0,0,N,N,2,2,2,2,77,0
25-01000,40,1,6,0,1,N,N,3,0,2447.1,N,N,1,23000.0,3,173,N,1,2,2,2,10,0
25-01300,56,1,6,0,1,N,N,2,0,1457.2,4690,6,5,14100.0,3,N,N,1,1,2,2,59,0
25-00703,21,1,6,0,1,N,N,3,0,2195.3,6170,7,7,5000.0,1,N,N,2,2,2,2,7,0
25-00703,19,2,6,2,2,N,N,3,0,2195.3,8680,14,7,1380.0,1,N,N,2,2,2,2,27,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,8470,13,7,10200.0,2,N,N,2,2,2,2,22,0
25-00503,22,2,6,4,9,N,N,3,0,2872.7,7380,10,7,8300.0,2,N,N,2,2,2,2,69,0
25-00503,21,1,6,2,2,N,N,3,0,2872.7,8370,13,7,12000.0,2,N,N,2,2,2,2,12,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,8470,13,5,10200.0,2,N,N,2,2,2,2,28,0
25-00703,20,1,6,0,2,N,N,3,0,2195.3,8680,14,5,10000.0,2,N,N,2,2,2,2,102,0
25-01300,49,2,4,0,1,N,N,3,0,1457.2,N,N,7,0.0,0,0,N,2,2,2,2,17,0
25-02800,82,2,6,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,2,1,2,2,20,0
25-00503,28,1,6,0,1,N,N,3,0,2872.7,5080,6,7,46300.0,5,N,N,2,2,2,2,97,0
25-01300,94,2,2,0,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,1,1,2,2,14,0
25-00703,57,2,2,0,1,N,N,2,0,2195.3,N,N,6,17200.0,3,N,N,2,1,2,2,23,0
25-00503,20,1,6,0,1,N,N,3,0,2872.7,4690,6,7,18500.0,3,N,N,2,2,2,2,82,0
25-00703,21,2,2,4,1,N,N,3,0,2195.3,9470,16,5,0.0,0,N,N,2,2,2,2,21,0
25-00503,22,1,6,0,1,N,N,3,0,2872.7,7870,11,5,8000.0,2,N,N,2,2,2,2,73,0
25-01300,86,2,3,0,1,N,N,2,0,1457.2,N,N,9,2800.0,1,N,N,1,1,2,2,24,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,4971,6,7,4500.0,1,N,N,2,2,2,2,56,0
25-00503,20,2,6,0,1,N,N,3,0,2872.7,7380,10,7,20800.0,3,N,N,2,2,2,2,14,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8680,14,7,14100.0,3,N,N,2,2,2,2,78,0
25-01300,63,1,2,0,1,N,N,2,0,1457.2,N,N,7,17800.0,3,N,N,1,1,2,2,17,0
25-01300,56,1,6,0,1,N,N,3,0,1457.2,N,N,1,10000.0,2,76,N,1,2,1,2,15,0
25-00503,52,1,6,0,9,N,N,3,0,2872.7,N,N,7,10700.0,2,81,N,1,1,2,2,12,0
25-01300,19,2,6,0,1,N,N,3,0,1457.2,8680,14,7,14100.0,3,N,N,2,2,2,2,54,0
25-01300,61,1,4,0,1,N,N,2,0,1457.2,6190,7,7,4800.0,1,N,N,2,2,1,2,60,0
25-02800,69,2,6,0,1,N,N,3,0,3683.9,N,N,10,0.0,0,0,N,2,2,2,2,2,0
25-00703,60,1,6,0,1,N,N,3,0,2195.3,N,N,1,25900.0,4,198,N,1,2,2,2,44,0
25-00703,84,2,6,0,1,N,N,3,0,2195.3,N,N,3,0.0,0,0,N,1,2,2,2,14,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,770,3,5,7900.0,2,N,N,2,2,2,2,68,0
25-00503,21,1,6,0,6,N,N,3,0,2872.7,8680,14,7,7500.0,2,N,N,2,2,2,2,87,0
25-00703,20,2,6,0,7,N,N,3,0,2195.3,8680,14,7,5500.0,1,N,N,2,2,2,2,59,0
25-01300,87,2,3,0,1,N,N,2,0,1457.2,N,N,3,0.0,0,N,N,1,1,2,2,17,0
25-00503,21,1,6,0,6,N,N,3,0,2872.7,8680,14,7,7500.0,2,N,N,2,2,2,2,85,0
25-00703,19,1,6,0,1,N,N,3,0,2195.3,8680,14,7,2300.0,1,N,N,2,2,2,2,30,0
25-00703,20,1,6,0,1,N,N,3,0,2195.3,4971,6,7,900.0,1,N,N,2,2,2,2,29,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,7870,11,7,6000.0,1,N,N,2,2,2,2,15,0
25-02800,84,2,3,0,6,N,N,2,0,3683.9,N,N,3,0.0,0,N,N,1,1,2,2,38,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8470,13,7,6020.0,1,N,N,1,2,2,2,103,0
25-01000,70,2,6,0,1,N,N,2,0,2447.1,N,N,7,9400.0,2,N,N,1,1,2,2,73,0
25-00503,18,1,6,0,1,N,N,3,0,2872.7,7860,11,7,7000.0,2,N,N,2,2,2,2,58,0
25-02800,88,2,6,0,1,N,N,2,0,3683.9,N,N,9,0.0,0,N,N,2,1,2,2,77,0
25-01300,18,2,6,0,1,N,N,3,0,1457.2,8680,14,5,5000.0,1,N,N,2,2,2,2,41,0
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,3,13000.0,2,N,N,1,1,1,2,53,0
25-01000,34,1,6,2,1,N,N,3,0,2447.1,6170,7,4,3500.0,1,26,N,2,2,2,2,115,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,N,N,8,0.0,0,N,N,2,2,2,2,68,0
25-00503,63,1,6,0,1,N,N,3,0,2872.7,N,N,4,0.0,0,0,N,1,2,2,2,11,0
25-01300,85,1,2,0,1,N,N,2,0,1457.2,N,N,7,9600.0,2,N,N,1,1,2,1,16,0
25-01000,29,1,6,0,8,N,N,3,0,2447.1,N,N,1,18600.0,3,141,N,1,2,2,2,3,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,6991,9,5,8000.0,2,N,N,2,2,2,2,53,0
25-01300,63,1,6,0,1,N,N,3,0,1457.2,N,N,4,0.0,0,0,N,1,2,2,2,44,0
25-00703,67,2,3,0,1,N,N,2,0,2195.3,N,N,5,12900.0,2,N,N,2,1,1,2,22,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,20,0
25-01300,27,1,2,0,2,N,N,2,0,1457.2,8680,14,6,9200.0,2,N,N,2,2,2,2,75,0
25-01300,29,1,6,0,1,N,N,2,0,1457.2,6170,7,6,0.0,0,N,N,2,2,2,2,77,0
25-00703,94,2,6,0,1,N,N,3,0,2195.3,N,N,9,0.0,0,0,N,2,2,2,2,15,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,8680,14,7,1000.0,1,N,N,2,2,2,2,56,0
25-00703,17,1,6,0,2,N,N,2,0,2195.3,N,N,4,0.0,0,N,N,1,2,2,2,22,0
25-01300,19,2,6,0,1,N,N,3,0,1457.2,7860,11,7,1500.0,1,N,N,2,2,2,2,79,0
25-00503,19,1,6,0,2,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,49,0
25-00703,75,2,6,0,2,N,N,3,0,2195.3,N,N,4,13400.0,2,111,N,1,1,2,1,40,0
25-01300,18,2,6,0,1,N,N,3,0,1457.2,9290,15,7,7000.0,2,N,N,2,2,2,2,65,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,8680,14,5,1500.0,1,N,N,2,2,2,2,26,0
25-00703,20,2,6,0,2,N,N,3,0,2195.3,7870,11,7,627000.0,9,N,N,2,2,2,2,75,0
25-00703,19,2,6,1,1,N,N,3,0,2195.3,7870,11,7,5900.0,1,N,N,2,2,2,2,45,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,5370,6,5,2000.0,1,N,N,2,2,2,2,65,0
25-00503,20,1,6,0,1,N,N,3,0,2872.7,5275,6,5,3000.0,1,N,N,2,2,2,2,61,0
25-00703,18,1,6,0,1,N,N,3,0,2195.3,8680,14,7,3000.0,1,N,N,2,2,2,2,29,0
25-00503,22,2,6,0,6,N,N,3,0,2872.7,7870,11,5,20000.0,3,N,N,2,2,2,2,66,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,7870,11,7,6500.0,1,N,N,2,2,2,2,106,0
25-00703,19,1,6,0,1,N,N,3,0,2195.3,4971,6,7,10000.0,2,N,N,2,2,2,2,112,0
25-00503,22,1,6,0,1,N,N,3,0,2872.7,5190,6,7,5000.0,1,N,N,2,2,2,2,55,0
25-01000,53,2,6,0,1,N,N,3,0,2447.1,N,N,1,4000.0,1,30,N,1,2,2,2,5,0
25-00703,85,2,6,0,1,N,N,3,0,2195.3,N,N,10,0.0,0,0,N,2,2,2,2,17,0
25-00503,18,1,6,0,1,N,N,3,0,2872.7,8680,14,7,11900.0,2,N,N,2,2,2,2,85,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,7870,11,5,5600.0,1,N,N,2,2,2,2,72,0
25-01000,83,2,6,0,1,N,N,3,0,2447.1,N,N,5,4800.0,1,39,N,2,1,2,2,12,0
25-01000,63,2,4,0,1,N,N,3,0,2447.1,N,N,4,7000.0,2,52,N,2,2,1,1,58,0
25-00503,20,2,6,0,2,N,N,3,0,2872.7,5593,6,5,17500.0,3,N,N,2,2,2,2,41,0
25-00703,20,1,6,0,1,N,N,3,0,2195.3,5170,6,6,5000.0,1,N,N,2,2,2,2,21,0
25-00503,21,2,6,0,6,N,N,3,0,2872.7,7870,11,7,11600.0,2,N,N,2,2,2,2,41,0
25-01300,82,2,3,0,1,N,N,2,0,1457.2,N,N,9,0.0,0,N,N,1,1,2,2,17,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,9090,15,7,6000.0,1,N,N,2,2,2,2,90,0
25-00503,21,1,6,4,8,N,N,3,0,2872.7,7870,11,7,3000.0,1,N,N,2,2,2,2,18,0
25-02800,52,2,6,0,1,N,N,3,0,3683.9,N,N,9,9300.0,2,70,N,2,2,2,2,12,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,9090,15,7,6000.0,1,N,N,2,2,2,2,25,0
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,13500.0,2,N,N,1,1,2,2,57,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,7072,9,7,4000.0,1,N,N,2,2,2,2,95,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8680,14,7,5000.0,1,N,N,2,2,2,2,24,0
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,4,13000.0,2,N,N,2,1,2,1,72,0
25-00703,21,1,6,4,8,N,N,3,0,2195.3,6970,9,7,4020.0,1,N,N,2,2,2,2,8,0
25-00503,20,2,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,20,0
25-00503,67,2,6,0,2,N,N,2,0,2872.7,N,N,9,4300.0,1,N,N,2,1,2,2,62,0
25-02800,94,2,6,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,2,1,2,2,20,0
25-00503,43,1,2,0,6,N,N,3,0,2872.7,7870,11,7,26000.0,4,N,N,2,2,2,2,82,0
25-00503,19,1,6,0,6,N,N,3,0,2872.7,7770,10,5,0.0,0,N,N,2,2,2,2,76,0
25-00703,24,1,6,2,1,N,N,3,0,2195.3,8680,14,7,0.0,0,0,N,2,2,2,2,2,0
25-00503,55,1,6,2,1,N,N,3,0,2872.7,7580,10,5,23500.0,4,178,N,2,2,2,2,117,0
25-01300,50,2,6,0,1,N,N,3,0,1457.2,N,N,5,13000.0,2,99,N,1,2,2,2,40,0
25-00703,20,1,6,0,1,N,N,3,0,2195.3,6970,9,7,2000.0,1,N,N,2,2,2,2,47,0
25-01300,43,1,6,0,2,N,N,2,0,1457.2,N,N,4,0.0,0,N,N,2,2,2,2,63,0
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,0.0,0,N,N,1,1,1,1,68,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8680,14,7,14100.0,3,N,N,2,2,2,2,84,0
25-01300,52,2,6,0,1,N,N,3,0,1457.2,N,N,9,9300.0,2,70,N,2,2,2,2,94,0
25-02800,31,1,6,0,2,N,N,3,0,3683.9,8290,12,7,18000.0,3,137,N,1,2,2,2,29,0
25-01300,32,1,6,0,2,N,N,2,0,1457.2,7470,10,5,0.0,0,N,N,2,1,2,2,73,0
25-00503,19,2,6,4,2,N,N,3,0,2872.7,8470,13,7,2100.0,1,N,N,2,2,2,2,79,0
25-01000,56,1,6,0,1,N,N,3,0,2447.1,N,N,1,10000.0,2,76,N,1,2,1,2,5,0
25-00703,23,1,2,0,1,N,N,3,0,2195.3,6970,9,7,1020.0,1,N,N,2,2,2,2,7,0
25-01300,89,2,3,0,6,N,N,2,0,1457.2,N,N,9,0.0,0,N,N,1,2,2,2,28,0
25-01000,17,1,6,0,2,N,N,2,0,2447.1,N,N,4,0.0,0,N,N,1,2,2,2,36,0
25-00503,20,1,6,0,1,N,N,3,0,2872.7,6970,9,9,3000.0,1,N,N,2,2,2,2,14,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,7870,11,5,3000.0,1,N,N,2,2,2,2,35,0
25-00503,50,1,6,4,1,N,N,2,0,2872.7,N,N,6,0.0,0,N,N,1,1,1,2,80,0
25-00503,63,2,6,0,1,N,N,2,0,2872.7,N,N,6,13200.0,2,N,N,1,1,2,2,58,0
25-01000,72,2,6,0,1,N,N,3,0,2447.1,N,N,9,0.0,0,0,N,2,2,2,2,10,0
25-00503,55,1,6,0,1,N,N,2,0,2872.7,N,N,7,12000.0,2,N,N,2,1,2,2,77,0
25-00703,21,2,6,0,2,N,N,3,0,2195.3,7870,11,5,5200.0,1,N,N,2,2,2,2,50,0
25-00703,75,2,6,0,1,N,N,3,0,2195.3,N,N,8,10800.0,2,88,N,2,1,2,2,14,0
25-00503,94,2,3,0,6,N,N,2,0,2872.7,N,N,9,0.0,0,N,N,2,2,2,2,72,0
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,4,13000.0,2,N,N,2,1,2,1,18,0
25-00703,22,1,6,0,1,N,N,3,0,2195.3,7370,10,7,1000.0,1,N,N,1,2,2,2,52,0
25-00703,18,2,6,0,1,N,N,3,0,2195.3,N,N,7,0.0,0,N,N,2,2,2,2,88,0
25-01300,76,2,3,0,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,1,1,2,1,15,0
25-00503,18,1,6,0,1,N,N,3,0,2872.7,4990,6,7,8200.0,2,N,N,2,2,2,2,83,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,1990,4,7,4100.0,1,N,N,2,2,2,2,28,0
25-00703,55,1,6,0,1,N,N,3,0,2195.3,N,N,4,10100.0,2,76,N,1,1,2,2,14,0
25-02800,94,2,3,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,1,1,1,1,86,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,N,N,5,0.0,0,N,N,2,2,2,2,68,0
25-01300,78,2,6,0,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,1,1,2,2,14,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,7870,11,7,11600.0,2,N,N,2,2,2,2,90,0
25-00503,19,2,6,0,6,N,N,3,0,2872.7,4971,6,7,0.0,0,N,N,2,2,2,2,67,0
25-00703,18,1,6,0,1,N,N,3,0,2195.3,8470,13,5,3500.0,1,N,N,2,2,2,2,98,0
25-00503,85,2,2,0,1,N,N,2,0,2872.7,N,N,5,0.0,0,N,N,1,1,2,1,59,0
25-02800,32,2,6,0,1,N,N,3,0,3683.9,9920,18,7,9300.0,2,70,N,2,2,2,2,20,0
25-01300,60,1,6,0,1,N,N,3,0,1457.2,N,N,5,23000.0,3,175,N,1,2,2,2,9,0
25-00503,18,2,6,4,8,N,N,3,0,2872.7,5080,6,7,2600.0,1,N,N,2,2,2,2,65,0
25-00703,83,2,3,0,1,N,N,2,0,2195.3,N,N,6,2800.0,1,N,N,1,1,2,2,22,0
25-01300,60,1,6,0,1,N,N,3,0,1457.2,N,N,5,23000.0,3,175,N,1,2,2,2,11,0
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,18200.0,3,N,N,2,1,2,1,18,0
25-00703,78,2,3,0,1,N,N,2,0,2195.3,N,N,5,2800.0,1,N,N,2,2,2,2,71,0
25-02800,78,2,4,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,2,1,2,2,21,0
25-00503,22,1,6,0,1,N,N,3,0,2872.7,7870,11,5,8000.0,2,N,N,2,2,2,2,23,0
25-01300,52,2,2,0,1,N,N,3,0,1457.2,N,N,9,9000.0,2,68,N,2,2,2,2,10,0
25-00703,16,2,6,4,8,N,N,2,0,2195.3,N,N,4,0.0,0,N,N,1,2,2,1,138,0
25-01300,73,2,4,0,1,N,N,2,0,1457.2,N,N,5,8700.0,2,N,N,2,1,1,2,23,0
25-01300,54,1,6,0,1,N,N,3,0,1457.2,N,N,9,18000.0,3,137,N,1,2,2,2,43,0
25-00503,19,1,6,0,1,N,N,3,0,2872.7,7870,11,7,6000.0,1,N,N,2,2,2,2,79,0
25-01000,56,2,6,0,1,N,N,2,0,2447.1,N,N,4,11120.0,2,N,N,2,1,2,2,54,0
25-00703,18,2,6,0,1,N,N,3,0,2195.3,8590,14,7,3300.0,1,N,N,2,2,2,2,74,0
25-00703,19,1,6,0,2,N,N,3,0,2195.3,770,3,7,8000.0,2,N,N,2,2,2,2,123,0
25-00503,18,1,6,0,1,N,N,3,0,2872.7,7860,11,7,7000.0,2,N,N,2,2,2,2,87,0
25-01300,94,1,2,0,1,N,N,2,0,1457.2,N,N,9,9600.0,2,N,N,1,1,2,2,61,0
25-02800,71,2,4,0,1,N,N,2,0,3683.9,N,N,9,8700.0,2,N,N,1,1,2,2,20,0
25-00503,20,2,6,0,1,N,N,3,0,2872.7,7280,10,7,8500.0,2,N,N,2,2,2,2,43,0
25-01300,18,2,6,0,1,N,N,3,0,1457.2,5275,6,5,1400.0,1,N,N,1,2,2,2,54,0
25-00503,19,1,6,0,1,N,N,3,0,2872.7,N,N,7,-1600.0,0,N,N,2,2,2,2,12,0
25-01300,21,2,2,4,1,N,N,3,0,1457.2,9470,16,5,0.0,0,N,N,2,2,2,2,71,0
25-00503,20,2,6,0,2,N,N,3,0,2872.7,7380,10,7,1000.0,1,N,N,1,2,2,2,17,0
25-00503,19,1,6,0,1,N,N,3,0,2872.7,N,N,7,-1600.0,0,N,N,2,2,2,2,49,0
25-02800,45,2,6,0,6,N,N,3,0,3683.9,7580,10,9,12500.0,2,95,N,2,2,2,2,9,0
25-01000,91,2,6,0,1,N,N,3,0,2447.1,N,N,7,2200.0,1,18,N,1,2,2,2,7,0
25-01300,55,2,6,0,1,N,N,3,0,1457.2,8270,12,5,30000.0,4,227,N,2,2,2,2,8,0
25-01300,47,1,6,4,8,N,N,2,0,1457.2,770,3,4,12700.0,2,N,N,2,2,2,2,71,0
25-00503,20,2,6,0,2,N,N,3,0,2872.7,7380,10,7,1000.0,1,N,N,1,2,2,2,78,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,7870,11,7,3000.0,1,N,N,2,2,2,2,18,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,8680,14,7,2000.0,1,N,N,2,2,2,2,80,0
