,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
90,49,2,10,2,1,2,N,9,0,1,9160,7,1,1,2,1,0,0,461,51-51255,158,1,1,138,57,2,10,2,2,2,N,1,6290,0,2,102500,8,501,34,34,43.75
91,50,2,8,2,1,2,N,7,0,1,4972,13,6,0,5,1,27500,8,220,17-03531,399,2,2,327,45,2,10,2,2,2,N,1,8370,0,3,3100,1,213,59,39,37.5
92,74,2,9,2,2,2,N,10,0,1,N,N,1,0,12,1,55600,8,375,17-03529,33,2,1,37,70,2,11,2,2,2,N,1,N,0,2,56900,7,501,53,63,50.0
93,28,2,10,2,2,2,N,7,0,1,6870,3,6,2,2,1,20040,5,352,30-00600,166,1,2,112,30,2,0,2,2,2,N,1,770,0,2,14100,3,189,30,30,43.75
94,39,2,10,2,2,2,N,11,0,1,9490,9,1,0,2,1,11900,8,501,51-01301,38,1,1,87,39,2,10,2,2,2,N,1,6890,1,3,300000,9,501,81,75,56.25
95,69,2,6,2,2,2,N,8,0,1,N,N,4,0,2,1,177800,2,348,17-03531,83,2,2,104,69,2,10,2,2,2,N,1,N,0,2,22600,4,245,40,41,62.5
96,16,2,13,2,2,2,N,7,1,1,N,N,6,0,4,2,0,0,241,36-03710,129,8,1,187,17,2,13,2,2,2,N,1,N,2,6,0,0,187,169,153,62.5
97,75,2,7,2,2,2,N,6,0,1,N,N,3,0,N,1,15720,1,421,19-01700,30,1,2,56,80,2,7,2,2,2,N,1,N,0,N,31510,5,261,71,71,62.5
98,33,2,0,2,2,2,N,5,0,1,4380,1,1,0,4,1,567000,8,155,38-00100,76,1,2,252,28,2,0,2,2,2,N,1,370,0,2,48000,6,501,20,24,50.0
99,66,2,10,2,2,2,N,9,0,1,8290,13,1,0,2,1,76300,8,473,51-51255,41,1,2,62,49,2,10,2,2,2,N,1,8470,2,4,20000,3,501,75,64,43.75
100,65,2,9,2,2,2,N,9,0,1,7860,11,1,0,2,1,618000,4,29,28-01100,30,1,2,32,28,2,7,2,2,2,N,1,7860,0,2,41000,7,501,80,54,56.25
101,45,2,10,2,2,2,N,8,0,1,7980,10,1,0,3,1,612900,7,456,40-00200,38,3,2,47,50,2,0,2,2,2,N,1,7580,0,3,34000,6,501,28,28,50.0
102,17,2,12,2,2,2,N,10,0,1,6670,17,1,0,2,2,150000,8,501,06-07502,112,1,1,118,38,2,12,2,2,2,N,1,9780,0,2,172000,9,501,98,99,62.5
103,91,2,11,2,2,2,N,6,0,1,N,N,3,0,4,2,11500,1,64,17-03529,176,2,2,179,60,2,11,2,1,2,N,1,N,0,3,480,1,28,112,111,56.25
104,55,2,10,2,2,2,N,9,0,1,7970,4,6,0,N,1,135800,8,501,13-04600,55,1,1,51,41,2,7,2,2,2,N,1,3895,0,N,132000,9,501,50,51,62.5
105,62,2,7,2,2,2,N,10,0,1,7680,8,1,3,5,1,215200,2,501,06-08507,76,1,2,61,45,2,7,2,2,2,N,1,6490,2,4,115000,8,501,54,54,50.0
106,12,2,12,2,2,2,N,3,3,1,N,N,N,3,5,2,N,N,333,06-07502,258,1,1,164,12,2,12,2,2,2,N,1,N,3,5,N,N,371,302,194,81.25
107,12,2,8,2,2,2,N,2,0,1,N,N,N,2,5,2,N,N,154,01-01301,153,1,2,150,6,2,7,2,2,2,N,1,N,2,4,N,N,34,44,53,62.5
108,69,2,9,2,2,2,N,6,0,1,8891,10,6,0,7,2,1610,4,382,30-00600,42,1,2,52,55,2,0,2,1,2,N,1,7670,0,N,36000,6,274,81,81,37.5
109,26,2,8,2,2,2,N,7,0,1,9590,11,6,2,2,1,278600,1,49,24-01004,83,1,2,63,21,2,8,2,2,2,N,1,7860,0,4,25000,4,501,121,101,43.75
110,67,2,6,2,2,2,N,9,0,1,4770,8,1,0,4,1,30400,9,501,06-07502,62,6,1,77,32,2,12,2,2,2,N,1,6490,1,3,200500,9,501,138,137,50.0
111,56,2,10,2,2,2,N,9,0,1,6672,11,1,0,2,1,1800,9,501,08-00803,42,1,1,77,54,2,7,2,2,2,N,1,7870,0,2,64500,7,501,74,64,56.25
112,11,2,12,2,2,2,N,2,2,1,N,N,N,1,3,2,N,N,110,36-04010,152,2,2,292,5,2,13,2,2,2,N,1,N,1,2,N,N,37,124,112,62.5
113,48,2,13,2,2,2,N,8,0,1,8770,14,6,0,N,2,40900,6,353,29-01901,254,2,2,221,50,2,8,2,2,2,N,1,8680,1,3,500,1,46,88,88,37.5
114,42,2,0,2,2,2,N,7,0,1,7470,3,6,0,9,2,315000,2,325,38-00100,70,1,1,54,57,2,0,2,2,2,N,1,770,0,N,18000,3,136,3,19,50.0
115,72,2,7,2,2,2,N,5,0,1,N,N,1,0,2,1,58100,6,418,24-01004,78,1,1,142,51,2,8,2,2,2,N,1,N,1,4,0,0,74,63,63,43.75
116,35,2,10,2,2,2,N,8,0,1,8590,11,6,0,2,1,40200,4,26,17-03531,186,2,1,163,59,2,10,2,2,2,N,1,7890,0,2,0,0,78,55,39,56.25
117,53,2,12,2,2,2,N,5,0,1,6672,16,6,0,5,1,34900,2,482,08-00803,29,1,1,80,18,2,7,2,2,2,N,1,9370,2,5,0,0,501,79,79,43.75
118,17,2,8,2,2,2,N,7,0,1,6490,4,6,0,N,2,134000,0,0,24-01004,204,1,1,184,23,2,8,2,2,2,N,1,3980,0,N,20000,3,152,80,57,56.25
119,32,2,0,2,2,2,N,5,0,1,N,N,6,0,8,2,128500,0,208,38-00100,44,3,2,69,48,2,0,2,2,2,N,1,N,0,2,0,0,54,26,26,62.5
120,64,2,11,1,2,2,N,3,0,1,N,N,1,0,2,1,9000,1,327,28-01100,64,2,2,38,66,2,7,2,2,2,N,1,N,0,3,5300,2,405,25,41,43.75
121,64,2,8,2,2,2,N,12,0,1,6080,3,1,0,2,1,21950,3,501,24-01004,13,1,1,14,79,2,8,2,1,2,N,1,770,0,2,564000,9,501,72,72,56.25
122,4,2,9,2,2,2,N,1,0,1,N,N,N,0,5,1,N,N,322,36-04010,116,2,2,166,4,1,13,1,N,N,N,1,N,0,5,N,N,349,44,51,50.0
123,64,2,7,2,2,2,N,8,0,1,9490,9,1,0,5,1,144600,9,501,06-08507,99,1,2,51,58,2,7,2,2,2,N,1,6992,0,2,88000,8,501,63,62,56.25
124,15,2,9,2,2,2,N,4,4,1,N,N,6,0,7,2,0,0,165,36-03710,139,2,1,117,16,2,13,2,2,2,N,1,N,1,2,0,0,85,549,453,56.25
125,34,2,9,2,2,2,N,4,0,1,3790,3,1,1,5,2,3750,6,157,17-03529,86,2,1,45,57,2,11,2,2,2,N,1,770,0,2,39000,5,409,92,92,37.5
126,63,2,6,2,2,2,N,8,0,1,8563,12,3,1,2,1,76350,2,325,36-04010,35,2,2,40,64,2,13,2,2,2,N,1,8191,0,3,125000,9,501,83,83,37.5
127,37,2,10,2,2,2,N,10,0,1,9480,17,6,0,N,1,134700,8,501,51-01301,60,1,1,149,36,2,10,2,2,2,N,1,9780,0,N,156000,9,501,124,115,62.5
128,85,2,11,1,1,1,N,7,0,1,N,N,6,0,2,1,470,7,404,28-01100,51,2,1,43,63,2,7,2,1,1,N,1,N,1,4,7200,2,293,454,353,37.5
129,69,2,7,2,1,2,N,5,0,2,N,N,3,N,N,0,100130,3,N,06-07502,16,6,2,0,94,2,12,2,2,2,N,2,N,N,N,7300,2,N,45,0,62.5
130,52,2,0,2,2,2,N,8,0,1,8470,12,1,0,2,1,253900,3,430,40-00200,94,3,1,49,50,2,0,2,2,2,N,1,8180,0,3,50000,7,501,69,28,50.0
131,43,2,8,2,1,2,N,7,0,1,8470,15,1,0,2,1,473000,3,501,24-01004,7,1,2,29,69,2,8,2,2,2,N,1,9170,0,2,89000,8,501,10,11,56.25
132,20,2,11,2,2,2,N,7,0,1,4880,8,6,0,2,2,43900,0,133,29-01901,310,2,2,202,33,2,8,2,2,2,N,1,6680,0,N,5600,1,42,182,181,43.75
133,35,2,10,2,2,2,N,9,0,1,9290,15,1,1,3,2,28730,7,50,51-51255,76,1,1,88,59,2,10,2,2,2,N,1,9170,0,2,175000,9,501,105,105,43.75
134,40,2,5,2,2,2,N,7,0,1,8562,7,1,2,9,1,313300,5,319,36-04010,36,2,2,40,54,2,13,2,2,2,N,1,6190,0,4,13200,3,448,94,122,37.5
135,18,2,7,2,2,2,N,7,4,2,N,N,6,N,N,0,0,0,N,08-00803,29,1,1,0,18,2,7,2,2,2,N,3,N,N,N,0,0,N,69,0,87.5
136,67,2,0,2,2,2,N,5,0,1,7490,N,3,0,11,1,388900,8,446,38-00100,51,5,2,57,65,2,0,2,2,2,N,1,N,0,N,290000,9,501,19,19,50.0
137,65,2,10,2,2,2,N,4,0,1,N,N,4,0,N,1,130100,6,473,29-01901,132,2,1,153,68,2,8,2,2,2,N,1,N,0,N,29800,5,246,52,51,56.25
138,55,2,7,2,2,2,N,10,0,1,9690,16,6,0,8,1,418000,7,351,01-01301,45,2,2,64,61,2,7,2,2,2,N,1,9380,0,N,40020,7,304,37,36,56.25
139,73,2,8,2,2,2,N,11,0,1,7080,4,1,0,2,1,1400,3,221,29-01901,68,1,1,133,75,2,8,2,2,2,N,1,1870,0,3,168100,9,501,141,142,50.0
140,60,2,10,2,2,2,N,6,0,1,5391,6,1,0,2,1,210200,2,7,17-03529,136,2,2,46,56,2,11,2,2,2,N,1,4971,0,6,53000,7,231,153,152,43.75
141,17,2,5,2,2,2,N,3,0,1,N,N,6,2,5,1,0,0,151,26-02702,36,1,2,4,15,2,8,2,2,2,N,1,N,2,4,0,0,462,123,125,62.5
142,0,2,7,2,N,N,N,N,0,1,N,N,N,3,5,1,N,N,56,17-03529,113,1,1,48,0,2,11,2,N,N,N,1,N,1,3,N,N,429,44,60,62.5
143,80,2,11,2,2,2,N,5,0,1,N,N,1,0,10,1,339000,7,499,06-07502,97,1,1,110,63,2,12,2,2,2,N,1,N,0,2,107000,8,501,115,115,50.0
144,68,2,0,2,2,2,N,7,0,1,4585,8,4,0,6,1,286000,2,187,38-00100,320,1,2,215,78,2,0,2,2,2,N,1,6770,0,2,30000,4,501,3,44,50.0
