PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-00503,21,1,6,0,2,N,N,2,0,2872.7,9690,17,7,24000.0,4,N,5,1,2,2,2,65,0
25-00503,21,2,6,0,6,N,N,3,0,2872.7,7860,11,7,2000.0,1,N,N,2,2,2,2,15,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,8590,14,7,5000.0,1,N,N,1,2,2,2,11,0
25-00703,88,2,2,0,1,N,N,2,0,2195.3,N,N,3,4800.0,1,N,N,2,1,2,2,19,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8590,14,7,5000.0,1,N,N,2,2,2,2,84,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3000.0,1,N,N,2,2,2,2,51,0
25-00503,21,1,6,0,1,N,N,2,0,2872.7,N,N,3,0.0,0,N,N,1,2,2,2,9,0
25-02800,66,1,6,0,1,N,N,2,0,3683.9,N,N,7,13000.0,3,N,5,1,1,2,1,16,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3000.0,1,N,N,2,2,2,2,54,0
25-00703,43,1,6,0,2,N,N,3,0,2195.3,7860,11,10,60800.0,7,N,N,2,2,2,2,51,0
25-00503,39,2,6,0,6,N,N,3,0,2872.7,7460,10,7,5500.0,1,N,N,2,2,2,2,80,0
25-01000,66,1,4,0,1,N,N,3,0,2447.1,N,N,5,8000.0,2,67,N,2,1,2,2,11,0
25-01300,21,2,6,0,1,N,N,3,0,1457.2,8680,14,7,8000.0,2,N,N,2,2,2,2,25,0
25-00503,30,1,6,0,1,N,N,3,0,2872.7,770,3,5,12000.0,2,94,N,2,2,2,2,253,0
25-00703,55,1,6,0,1,N,N,3,0,2195.3,N,N,1,5800.0,1,44,N,1,1,2,2,46,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,22,0
25-00703,87,2,3,0,1,N,N,2,0,2195.3,N,N,9,22200.0,4,N,N,2,2,2,2,83,0
25-01300,56,1,6,4,8,N,N,2,0,1457.2,N,N,4,8500.0,2,N,N,1,1,2,2,11,0
25-00703,20,1,6,0,1,N,N,3,0,2195.3,N,N,7,0.0,0,N,N,2,2,2,2,87,0
25-01000,65,1,4,0,2,N,N,2,0,2447.1,N,N,11,2000.0,1,N,N,2,1,2,1,27,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,8470,13,7,4000.0,1,N,N,2,2,2,2,42,0
25-01300,91,1,3,0,1,N,N,2,0,1457.2,N,N,9,13000.0,3,N,N,1,1,2,1,58,0
25-00503,19,1,6,0,1,N,N,3,0,2872.7,7870,11,7,3000.0,1,N,N,2,2,2,2,74,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,5170,6,7,1900.0,1,N,N,2,2,2,2,42,0
25-00703,21,2,2,0,9,N,N,3,0,2195.3,4770,6,7,10000.0,2,N,N,2,2,1,2,62,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,6970,9,5,10000.0,2,N,N,2,2,2,2,51,0
25-00503,87,2,6,0,6,N,N,2,0,2872.7,N,N,3,22600.0,4,N,N,1,1,2,2,69,0
25-02800,78,1,3,0,1,N,N,2,0,3683.9,N,N,5,10600.0,2,N,N,2,1,2,1,25,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,7870,11,7,2500.0,1,N,N,2,2,2,2,97,0
25-01000,71,1,6,0,2,N,N,3,0,2447.1,N,N,10,12000.0,2,100,N,2,2,2,2,20,0
25-00703,21,2,6,0,2,N,N,3,0,2195.3,7680,10,7,17000.0,3,N,N,2,2,2,2,75,0
25-01000,90,2,6,0,1,N,N,2,0,2447.1,N,N,5,12400.0,2,N,N,1,1,2,2,22,0
25-01300,68,1,2,0,1,N,N,2,0,1457.2,9160,15,4,13200.0,3,N,N,1,1,1,1,11,0
25-00703,84,2,6,0,1,N,N,2,0,2195.3,N,N,10,0.0,0,N,N,2,2,2,2,9,0
25-00503,18,1,6,0,9,N,N,3,0,2872.7,1890,4,7,9500.0,2,N,N,2,2,2,2,46,0
25-00503,20,2,6,0,2,N,N,3,0,2872.7,7860,11,7,850.0,1,N,N,2,2,2,2,37,0
25-00503,17,1,6,0,6,N,N,3,0,2872.7,N,N,4,0.0,0,0,N,2,2,2,2,23,0
25-02800,51,2,4,0,1,N,N,2,0,3683.9,N,N,7,6900.0,2,N,N,2,1,2,2,45,0
25-00703,24,1,6,0,1,N,N,3,0,2195.3,770,3,5,0.0,0,0,N,1,2,2,2,10,0
25-01300,19,2,6,0,1,N,N,3,0,1457.2,8590,14,7,5000.0,1,N,N,2,2,2,2,87,0
25-00703,79,2,2,0,1,N,N,2,0,2195.3,N,N,5,4800.0,1,N,N,1,1,2,2,18,0
25-00703,21,2,2,0,9,N,N,3,0,2195.3,4770,6,7,10000.0,2,N,N,2,2,1,2,127,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,7890,11,7,2000.0,1,N,N,2,2,2,2,13,0
25-00503,22,2,6,0,1,N,N,3,0,2872.7,7590,10,5,6200.0,2,N,N,2,2,2,2,15,0
25-00503,22,1,6,0,1,N,N,3,0,2872.7,7870,11,5,8000.0,2,N,N,2,2,2,2,10,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,8470,13,7,2600.0,1,N,N,2,2,2,2,84,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8590,14,7,5000.0,1,N,N,2,2,2,2,8,0
25-00503,22,2,6,0,6,N,N,3,0,2872.7,7870,11,7,4000.0,1,N,N,2,2,2,2,76,0
25-00703,19,1,6,4,1,N,N,3,0,2195.3,7870,11,7,4200.0,1,N,N,2,2,2,2,127,0
25-00503,21,1,6,4,1,N,N,3,0,2872.7,7380,10,7,30400.0,4,N,N,2,2,2,2,62,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,8590,14,7,3100.0,1,N,N,2,2,2,2,63,0
25-00503,22,2,6,0,1,N,N,3,0,2872.7,7870,11,5,8500.0,2,N,N,1,2,2,2,62,0
25-01300,21,1,6,0,1,N,N,3,0,1457.2,8590,14,5,2700.0,1,20,N,2,2,2,2,298,0
25-00503,20,1,6,0,1,N,N,3,0,2872.7,8470,13,7,2600.0,1,N,N,2,2,2,2,74,0
25-01000,26,1,6,0,9,N,N,2,0,2447.1,N,N,7,0.0,0,N,N,1,2,2,2,25,0
25-00703,22,1,6,0,1,N,N,3,0,2195.3,8680,14,7,0.0,0,N,N,2,2,2,2,12,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3500.0,1,N,N,2,2,2,2,9,0
25-02800,65,1,6,0,1,N,N,3,0,3683.9,N,N,1,5000.0,1,41,N,1,2,2,2,119,0
25-01300,52,1,4,0,1,N,N,2,0,1457.2,2880,4,6,15000.0,3,N,N,2,2,2,2,52,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,8670,14,7,0.0,0,N,N,2,2,2,2,74,0
25-01300,53,1,6,0,1,N,N,2,0,1457.2,7870,11,12,45000.0,6,N,N,2,2,2,2,37,0
25-00503,21,1,6,0,6,N,N,3,0,2872.7,3390,4,7,22000.0,4,N,N,2,2,2,2,64,0
25-00703,18,2,6,0,2,N,N,3,0,2195.3,8680,14,5,3500.0,1,N,N,2,2,2,2,45,0
25-01000,87,2,3,0,1,N,N,2,0,2447.1,N,N,5,8800.0,2,N,N,2,1,2,2,22,0
25-01300,36,1,6,2,8,N,N,2,0,1457.2,770,3,4,0.0,0,N,N,2,2,2,2,56,0
25-00703,89,2,6,0,1,N,N,2,0,2195.3,N,N,9,97500.0,8,N,N,2,1,2,2,20,0
25-02800,60,1,6,0,1,N,N,3,0,3683.9,N,N,1,5800.0,1,44,N,1,1,2,2,41,0
25-00503,19,1,2,0,1,N,N,3,0,2872.7,9090,15,7,0.0,0,N,N,1,2,1,2,37,0
25-00703,18,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3000.0,1,N,N,2,2,2,2,69,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3410.0,1,N,N,2,2,2,2,42,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,7870,11,7,4000.0,1,N,N,2,2,2,2,65,0
25-00703,21,1,6,0,1,N,N,3,0,2195.3,6870,9,7,5000.0,1,N,N,2,2,2,2,85,0
25-01300,29,2,6,0,1,N,N,2,0,1457.2,N,N,4,9400.0,2,N,N,1,1,1,1,14,0
25-00703,18,1,6,0,1,N,N,3,0,2195.3,7870,11,5,1200.0,1,N,N,2,2,2,2,33,0
25-00503,17,1,6,0,6,N,N,3,0,2872.7,N,N,4,0.0,0,0,N,2,2,2,2,29,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,7890,11,7,2000.0,1,N,N,2,2,2,2,28,0
25-00503,19,1,6,0,1,N,N,3,0,2872.7,7870,11,7,400.0,1,N,N,2,2,2,2,46,0
25-00503,28,2,6,0,1,N,N,3,0,2872.7,7270,10,9,38000.0,5,N,N,2,2,2,2,72,0
25-01300,91,1,3,0,1,N,N,2,0,1457.2,N,N,9,13000.0,3,N,N,1,1,2,1,69,0
25-00503,22,2,6,0,1,N,N,3,0,2872.7,7860,11,7,2000.0,1,N,N,2,2,2,2,37,0
25-01300,21,2,6,0,1,N,N,3,0,1457.2,7290,10,7,5000.0,1,N,N,2,2,2,2,24,0
25-01000,86,2,6,0,1,N,N,3,0,2447.1,N,N,1,6300.0,2,53,N,1,1,2,2,20,0
25-00503,21,1,6,4,8,N,N,2,0,2872.7,N,N,6,0.0,0,N,N,1,1,2,2,62,0
25-01300,51,1,2,2,8,N,N,2,0,1457.2,8270,12,3,4800.0,1,N,N,2,2,1,2,43,0
25-02800,88,1,2,0,1,N,N,2,0,3683.9,N,N,5,24000.0,4,N,N,1,1,2,1,30,0
25-00503,19,1,6,4,8,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,12,0
25-02800,57,1,6,0,1,N,N,2,0,3683.9,N,N,5,6000.0,1,N,N,1,1,2,2,51,0
25-02800,89,2,3,0,1,N,N,2,0,3683.9,N,N,5,11000.0,2,N,N,2,1,2,2,59,0
25-02800,95,2,6,0,1,N,N,2,0,3683.9,N,N,3,22600.0,4,N,N,1,1,2,2,28,0
25-00703,43,1,6,0,2,N,N,3,0,2195.3,7860,11,10,60800.0,7,N,N,2,2,2,2,72,0
25-00703,26,2,6,0,1,N,N,3,0,2195.3,7860,11,9,36100.0,5,N,N,2,2,2,2,64,0
25-00703,22,2,6,0,9,N,N,3,0,2195.3,8680,14,7,10000.0,2,N,N,2,2,2,2,53,0
25-00703,83,2,6,0,1,N,N,2,0,2195.3,N,N,9,0.0,0,N,N,1,2,1,1,10,0
25-01000,46,2,4,0,2,N,N,2,0,2447.1,8270,12,4,10100.0,2,N,N,2,1,2,2,62,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3410.0,1,N,N,2,2,2,2,9,0
25-02800,29,2,6,0,1,N,N,2,0,3683.9,N,N,4,9400.0,2,N,N,1,1,1,1,57,0
25-00503,29,2,6,2,1,N,N,3,0,2872.7,N,N,10,0.0,0,N,N,2,2,2,2,78,0
25-00503,20,2,6,0,2,N,N,3,0,2872.7,7860,11,7,850.0,1,N,N,2,2,2,2,72,0
25-00703,95,2,3,0,1,N,N,2,0,2195.3,N,N,10,22200.0,4,N,N,1,1,2,2,19,0
25-00703,15,1,6,0,1,N,N,2,0,2195.3,N,N,3,0.0,0,N,N,1,2,2,2,15,0
25-00703,75,2,4,0,1,N,N,2,0,2195.3,N,N,5,13000.0,3,N,N,2,1,2,2,6,0
25-00703,21,1,6,0,1,N,N,3,0,2195.3,4390,5,7,10000.0,2,N,N,2,2,2,2,13,0
25-01300,30,1,2,0,1,N,N,3,0,1457.2,4470,5,6,17100.0,3,134,N,2,2,2,2,69,0
25-01300,20,1,6,0,1,N,N,3,0,1457.2,7870,11,7,4400.0,1,N,N,2,2,2,2,42,0
25-00703,72,2,2,0,1,N,N,2,0,2195.3,N,N,4,8100.0,2,N,N,1,2,2,2,54,0
25-01000,46,2,6,4,1,N,N,3,0,2447.1,3570,4,4,0.0,0,0,N,2,2,2,2,15,0
25-00503,18,1,6,0,6,N,N,3,0,2872.7,N,N,5,0.0,0,N,N,2,2,2,2,52,0
25-01300,21,1,6,0,1,N,N,3,0,1457.2,7870,11,7,8500.0,2,N,N,2,2,2,2,24,0
25-01300,49,1,6,0,1,N,N,3,0,1457.2,N,N,5,0.0,0,0,N,2,2,2,2,34,0
25-00503,18,1,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,17,0
25-00703,20,1,6,0,1,N,N,3,0,2195.3,8680,14,8,3000.0,1,N,N,2,2,2,2,14,0
25-01000,39,2,6,0,1,N,N,3,0,2447.1,N,N,6,4200.0,1,32,N,2,2,2,2,14,0
25-00503,20,1,6,0,2,N,N,2,0,2872.7,N,N,4,0.0,0,N,N,2,2,2,2,3,0
25-00503,19,1,6,0,2,N,N,3,0,2872.7,7870,11,5,200.0,1,N,N,2,2,2,2,57,0
25-01300,36,1,6,0,1,N,N,2,0,1457.2,N,N,5,4000.0,1,N,N,1,1,2,2,69,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,7860,11,7,2000.0,1,N,N,2,2,2,2,12,0
25-00503,71,2,6,0,1,N,N,3,0,2872.7,N,N,5,12200.0,2,103,N,2,1,2,2,9,0
25-00703,68,2,3,0,1,N,N,2,0,2195.3,N,N,7,29800.0,4,N,N,1,2,2,2,62,0
25-01000,89,1,6,0,1,N,N,2,0,2447.1,N,N,10,9600.0,2,N,N,1,2,2,2,22,0
25-00703,21,1,6,0,2,N,N,3,0,2195.3,7870,11,9,8400.0,2,N,N,2,2,2,2,12,0
25-00703,21,1,6,0,1,N,N,3,0,2195.3,7280,10,7,5800.0,1,N,N,2,2,2,2,11,0
25-00703,30,1,2,0,1,N,N,3,0,2195.3,4470,5,6,17100.0,3,134,N,2,2,2,2,18,0
25-02800,44,2,6,2,1,N,N,3,0,3683.9,9160,15,9,15000.0,3,115,N,2,2,2,2,3,0
25-01300,21,1,6,0,1,N,N,3,0,1457.2,7870,11,7,8000.0,2,N,N,2,2,2,2,24,0
25-00503,21,1,6,0,9,N,N,3,0,2872.7,7460,10,7,1700.0,1,N,N,2,2,2,2,97,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,7870,11,7,30000.0,4,N,N,2,2,2,2,76,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,7870,11,7,4500.0,1,N,N,2,2,2,2,51,0
25-02800,16,2,6,0,1,N,N,2,0,3683.9,N,N,4,0.0,0,N,N,2,2,2,2,21,0
25-00503,21,2,6,0,6,N,N,3,0,2872.7,7870,11,7,10300.0,2,N,N,2,2,2,2,12,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3500.0,1,N,N,2,2,2,2,9,0
25-00703,46,2,5,0,1,N,N,3,0,2195.3,7071,9,5,3500.0,1,27,N,2,2,2,2,49,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,7870,11,7,7000.0,2,N,N,2,2,2,2,59,0
25-00503,18,2,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,45,0
25-01300,48,2,6,0,1,N,N,3,0,1457.2,7860,11,9,7300.0,2,N,N,2,2,2,2,42,0
25-00503,20,1,6,0,1,N,N,3,0,2872.7,2590,4,7,15000.0,3,N,N,2,2,2,2,57,0
25-02800,82,2,4,0,1,N,N,2,0,3683.9,N,N,5,11000.0,2,N,N,1,1,1,2,43,0
25-01300,26,2,6,0,1,N,N,3,0,1457.2,7860,11,9,36100.0,5,N,N,2,2,2,2,73,0
25-02800,75,2,4,0,1,N,N,2,0,3683.9,N,N,5,13000.0,3,N,N,2,1,2,2,58,0
25-00503,72,2,3,0,1,N,N,2,0,2872.7,N,N,5,10400.0,2,N,N,2,1,2,2,68,0
25-01300,89,2,4,0,1,N,N,2,0,1457.2,N,N,5,13100.0,3,N,N,2,1,2,1,13,0
25-01000,30,1,6,0,1,N,N,3,0,2447.1,770,3,5,12000.0,2,94,N,2,2,2,2,128,0
25-02800,64,1,4,0,1,N,N,2,0,3683.9,N,N,4,9300.0,2,N,N,2,1,1,2,14,0
25-00503,22,1,6,0,6,N,N,3,0,2872.7,6970,9,5,2000.0,1,N,N,2,2,2,2,45,0
25-00503,19,2,6,4,1,N,N,3,0,2872.7,8680,14,5,3600.0,1,N,N,2,2,2,2,80,0
25-02800,55,1,6,0,1,N,N,3,0,3683.9,N,N,1,5800.0,1,44,N,1,1,2,2,20,0
25-01300,88,1,2,0,1,N,N,2,0,1457.2,N,N,5,24000.0,4,N,N,1,1,2,1,57,0
25-00703,18,2,6,0,1,N,N,3,0,2195.3,8680,14,7,3000.0,1,N,N,2,2,2,2,89,0
25-00703,23,1,6,4,1,N,N,3,0,2195.3,9190,15,8,3000.0,1,N,N,2,2,2,2,13,0
25-00503,18,1,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,70,0
25-02800,56,2,6,0,1,N,N,3,0,3683.9,N,N,5,9000.0,2,69,N,1,1,2,2,14,0
25-00703,18,1,6,0,1,N,N,3,0,2195.3,8680,14,7,3500.0,1,N,N,1,2,2,2,44,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,18,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,8470,13,7,4000.0,1,N,N,2,2,2,2,14,0
25-00703,20,2,6,0,2,N,N,3,0,2195.3,7870,11,5,12000.0,2,N,N,2,1,2,2,74,0
25-00503,87,2,6,0,1,N,N,2,0,2872.7,N,N,5,7800.0,2,N,N,1,2,2,2,64,0
25-00503,29,2,6,0,1,N,N,3,0,2872.7,7860,11,9,52000.0,6,404,N,2,2,2,2,18,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,7280,10,7,5000.0,1,N,N,2,2,2,2,43,0
25-00703,21,1,6,0,1,N,N,3,0,2195.3,8680,14,7,8000.0,2,N,N,2,2,2,2,74,0
25-01300,33,1,6,4,8,N,N,2,0,1457.2,N,N,7,0.0,0,N,N,2,2,2,2,47,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,7870,11,7,3600.0,1,N,N,2,2,2,2,73,0
25-01300,18,2,6,0,1,N,N,3,0,1457.2,8680,14,7,3000.0,1,N,N,2,2,2,2,73,0
25-02800,18,1,6,0,1,N,N,2,0,3683.9,N,N,7,0.0,0,N,N,1,2,2,2,6,0
25-00703,43,1,6,0,2,N,N,3,0,2195.3,7860,11,10,60800.0,7,N,N,2,2,2,2,83,0
25-00703,84,2,6,0,1,N,N,2,0,2195.3,N,N,10,29900.0,4,N,N,2,2,2,2,63,0
25-00703,18,1,6,0,1,N,N,3,0,2195.3,6870,9,7,6000.0,1,N,N,2,2,2,2,79,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,5275,6,7,5000.0,1,N,N,2,2,2,2,31,0
25-00703,84,2,6,0,1,N,N,2,0,2195.3,N,N,10,0.0,0,N,N,2,2,2,1,8,0
25-00703,31,1,6,0,6,N,N,3,0,2195.3,7870,11,9,2200.0,1,17,N,2,2,2,2,4,0
25-00503,22,1,6,0,1,N,N,3,0,2872.7,9780,17,7,9600.0,2,N,N,2,2,2,2,13,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,8590,14,7,5000.0,1,N,N,1,2,2,2,68,0
25-01000,68,1,2,0,1,N,N,2,0,2447.1,N,N,5,14600.0,3,N,N,1,2,2,2,27,0
25-00503,18,1,6,0,1,N,N,2,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,4,0
25-01300,28,1,6,0,1,N,N,3,0,1457.2,7860,11,9,35000.0,5,N,N,2,2,2,2,72,0
25-00703,24,1,6,0,2,N,N,3,0,2195.3,8680,14,5,4200.0,1,32,N,2,2,2,2,3,0
25-00503,20,2,6,0,2,N,N,3,0,2872.7,7380,10,7,6000.0,1,N,N,2,2,2,2,11,0
25-01300,61,1,2,0,2,N,N,2,0,1457.2,N,N,4,8300.0,2,N,N,1,2,2,1,45,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,7270,10,7,15000.0,3,N,N,2,2,2,2,16,0
25-01300,43,1,6,0,2,N,N,3,0,1457.2,7860,11,10,60800.0,7,N,N,2,2,2,2,90,0
25-00503,20,2,6,0,1,N,N,3,0,2872.7,8470,13,7,5000.0,1,N,N,2,2,2,2,14,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,3291,4,7,5000.0,1,N,N,2,2,2,2,9,0
25-00503,22,2,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,17,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,7870,11,7,10000.0,2,N,N,2,2,2,2,41,0
25-00503,22,1,6,0,6,N,N,3,0,2872.7,6992,9,9,0.0,0,N,N,2,2,2,2,51,0
25-00503,21,1,6,0,9,N,N,3,0,2872.7,7460,10,7,1700.0,1,N,N,2,2,2,2,60,0
25-00503,68,1,2,0,1,N,N,2,0,2872.7,9160,15,4,13200.0,3,N,N,1,1,1,1,87,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,180,0,5,7200.0,2,N,N,2,2,2,2,75,0
25-00503,22,2,6,0,1,N,N,3,0,2872.7,7870,11,7,19000.0,3,N,N,2,2,2,2,70,0
25-01300,44,1,6,0,1,N,N,2,0,1457.2,770,3,8,0.0,0,N,N,1,2,2,1,54,0
25-00703,20,1,6,4,1,N,N,3,0,2195.3,7870,11,7,4400.0,1,N,N,2,2,2,2,74,0
25-02800,87,2,3,0,1,N,N,2,0,3683.9,N,N,9,22200.0,4,N,N,2,2,2,2,64,0
25-01300,20,2,6,0,1,N,N,3,0,1457.2,7870,11,7,4000.0,1,N,N,2,2,2,2,43,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,7380,10,7,5600.0,1,N,N,2,2,2,2,70,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,7870,11,7,3600.0,1,N,N,2,2,2,2,62,0
25-00503,21,1,6,0,6,N,N,3,0,2872.7,8470,13,7,0.0,0,N,N,2,2,2,2,40,0
25-01300,21,2,6,0,1,N,N,3,0,1457.2,8090,12,7,3000.0,1,N,N,2,2,2,2,29,0
25-00503,20,1,6,0,1,N,N,3,0,2872.7,7870,11,7,5000.0,1,N,N,2,2,2,2,14,0
25-00703,61,1,5,0,2,N,N,3,0,2195.3,N,N,3,9200.0,2,70,N,2,2,2,1,133,0
25-00503,22,1,6,0,1,N,N,3,0,2872.7,7380,10,5,12000.0,2,N,N,2,2,2,2,36,0
25-00703,20,2,6,0,2,N,N,3,0,2195.3,7870,11,5,12000.0,2,N,N,2,1,2,2,76,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,8770,15,7,27000.0,4,N,N,2,2,2,2,13,0
25-00703,23,1,6,0,1,N,N,3,0,2195.3,9090,15,9,3000.0,1,N,N,2,2,2,2,14,0
25-00503,22,1,6,0,1,N,N,3,0,2872.7,6970,9,7,5000.0,1,N,N,2,2,2,2,45,0
25-00503,18,1,6,0,6,N,N,3,0,2872.7,8670,14,5,1700.0,1,N,N,2,2,2,2,96,0
25-01300,86,2,3,0,1,N,N,2,0,1457.2,N,N,9,10500.0,2,N,N,1,1,2,2,86,0
25-00503,23,1,6,0,1,N,N,3,0,2872.7,9920,18,5,0.0,0,0,N,2,2,2,2,15,0
25-00503,19,1,6,0,1,N,N,3,0,2872.7,8680,14,7,8000.0,2,N,N,2,2,2,2,31,0
25-00503,18,1,6,0,1,N,N,3,0,2872.7,8670,14,5,3000.0,1,N,N,2,2,1,2,79,0
25-00703,46,2,6,4,1,N,N,3,0,2195.3,3570,4,4,0.0,0,0,N,2,2,2,2,58,0
25-01300,39,1,6,2,8,N,N,2,0,1457.2,6290,7,5,45000.0,6,N,N,1,2,2,2,39,0
25-00503,22,2,6,0,1,N,N,3,0,2872.7,8470,13,9,400.0,1,N,N,2,2,2,2,16,0
25-02800,57,2,6,0,1,N,N,2,0,3683.9,N,N,4,8000.0,2,N,N,1,1,2,2,18,0
25-00503,21,2,6,0,1,N,N,3,0,2872.7,7380,10,7,6000.0,1,N,N,2,2,2,2,13,0
25-00503,39,2,6,0,6,N,N,3,0,2872.7,7460,10,7,5500.0,1,N,N,2,2,2,2,112,0
25-00503,21,1,6,0,1,N,N,3,0,2872.7,7870,11,7,21000.0,4,N,N,2,2,2,2,87,0
25-00503,19,2,6,0,1,N,N,3,0,2872.7,7870,11,7,7000.0,2,N,N,2,2,2,2,59,0
25-00503,19,2,6,0,9,N,N,3,0,2872.7,2170,4,7,6000.0,1,N,N,2,2,2,2,80,0
25-00703,36,2,6,4,9,N,N,3,0,2195.3,8590,14,4,5100.0,1,39,N,2,2,2,2,207,0
25-00703,43,1,6,0,2,N,N,3,0,2195.3,7860,11,10,60800.0,7,N,N,2,2,2,2,72,0
25-00703,20,2,6,0,1,N,N,3,0,2195.3,7870,11,7,3600.0,1,N,N,2,2,2,2,85,0
